,segment,greenland_contribution,west_antarctic_contribution,east_antarctic_contribution,error
28956,57.5,0.09659999999999991,0.31,0.5934,0.14185830757528986
28957,60.0,0.09659999999999991,0.31,0.5934,0.16284551914001877
28958,62.5,0.09659999999999991,0.31,0.5934,0.5021757630891052
28959,65.0,0.09659999999999991,0.31,0.5934,0.8943317728572444
28960,67.5,0.09659999999999991,0.31,0.5934,1.2829151175208946
28961,70.0,0.09659999999999991,0.31,0.5934,1.5599732365122474
28962,50.0,0.0897,0.31,0.6003,0.7606520760878686
28963,52.5,0.0897,0.31,0.6003,0.6211490975562498
28964,55.0,0.0897,0.31,0.6003,0.4042034109893899
28965,57.5,0.0897,0.31,0.6003,0.14934038693890894
28966,60.0,0.0897,0.31,0.6003,0.15515177183002107
28967,62.5,0.0897,0.31,0.6003,0.49425429580263197
28968,65.0,0.0897,0.31,0.6003,0.8863041156644996
28969,67.5,0.0897,0.31,0.6003,1.2748481362547348
28970,70.0,0.0897,0.31,0.6003,1.5516491666056882
28971,50.0,0.08279999999999998,0.31,0.6072,0.7673255115586352
28972,52.5,0.08279999999999998,0.31,0.6072,0.6280709850086724
28973,55.0,0.08279999999999998,0.31,0.6072,0.41135627278844433
28974,57.5,0.08279999999999998,0.31,0.6072,0.15668588542527453
28975,60.0,0.08279999999999998,0.31,0.6072,0.1475984692688374
28976,62.5,0.08279999999999998,0.31,0.6072,0.4864774301567663
28977,65.0,0.08279999999999998,0.31,0.6072,0.8784229985455927
28978,67.5,0.08279999999999998,0.31,0.6072,1.2669284128997615
28979,70.0,0.08279999999999998,0.31,0.6072,1.543477047609536
28980,50.0,0.07589999999999997,0.31,0.6141,0.7738782292772705
28981,52.5,0.07589999999999997,0.31,0.6141,0.6348676603872371
28982,55.0,0.07589999999999997,0.31,0.6141,0.41837974435024244
28983,57.5,0.07589999999999997,0.31,0.6141,0.1638985090122493
28984,60.0,0.07589999999999997,0.31,0.6141,0.1401818006365851
28985,62.5,0.07589999999999997,0.31,0.6141,0.47884124253888644
28986,65.0,0.07589999999999997,0.31,0.6141,0.8706844452901841
28987,67.5,0.07589999999999997,0.31,0.6141,1.2591519517680096
28988,70.0,0.07589999999999997,0.31,0.6141,1.535452756496074
28989,50.0,0.06899999999999995,0.31,0.621,0.7803134754317749
28990,52.5,0.06899999999999995,0.31,0.621,0.6415424907357682
28991,55.0,0.06899999999999995,0.31,0.621,0.4252773050726677
28992,57.5,0.06899999999999995,0.31,0.621,0.17098183080264773
28993,60.0,0.06899999999999995,0.31,0.621,0.1328980917473548
28994,62.5,0.06899999999999995,0.31,0.621,0.47134195001399914
28995,65.0,0.06899999999999995,0.31,0.621,0.863084622252279
28996,67.5,0.06899999999999995,0.31,0.621,1.2515149004340083
28997,70.0,0.06899999999999995,0.31,0.621,1.5275723180660958
28998,50.0,0.06209999999999993,0.31,0.6279,0.7866343808545446
28999,52.5,0.06209999999999993,0.31,0.6279,0.6480987234475577
29000,55.0,0.06209999999999993,0.31,0.6279,0.4320523107098886
29001,57.5,0.06209999999999993,0.31,0.6279,0.17793929692611885
29002,60.0,0.06209999999999993,0.31,0.6279,0.12574379898058016
29003,62.5,0.06209999999999993,0.31,0.6279,0.4639759040774016
29004,65.0,0.06209999999999993,0.31,0.6279,0.855619832017578
29005,67.5,0.06209999999999993,0.31,0.6279,1.2440135433711954
29006,70.0,0.06209999999999993,0.31,0.6279,1.5198318983820713
29007,50.0,0.055199999999999916,0.31,0.6348,0.7928439661012208
29008,52.5,0.055199999999999916,0.31,0.6348,0.6545394915333511
29009,55.0,0.055199999999999916,0.31,0.6348,0.43870799881724426
29010,57.5,0.055199999999999916,0.31,0.6348,0.18477423212983216
29011,60.0,0.055199999999999916,0.31,0.6348,0.11871550353189841
29012,62.5,0.055199999999999916,0.31,0.6348,0.4567395847348761
29013,65.0,0.055199999999999916,0.31,0.6348,0.8482865074050017
29014,67.5,0.055199999999999916,0.31,0.6348,1.236644295924838
29015,70.0,0.055199999999999916,0.31,0.6348,1.512227798548666
29016,50.0,0.04830000000000001,0.31,0.6416999999999999,0.7989451462630561
29017,52.5,0.04830000000000001,0.31,0.6416999999999999,0.6608678186134544
29018,55.0,0.04830000000000001,0.31,0.6416999999999999,0.4452474939094904
29019,57.5,0.04830000000000001,0.31,0.6416999999999999,0.1914898450761628
29020,60.0,0.04830000000000001,0.31,0.6416999999999999,0.11180990596611538
29021,62.5,0.04830000000000001,0.31,0.6416999999999999,0.449629594894076
29022,65.0,0.04830000000000001,0.31,0.6416999999999999,0.8410812057834205
29023,67.5,0.04830000000000001,0.31,0.6416999999999999,1.2294036985994334
29024,70.0,0.04830000000000001,0.31,0.6416999999999999,1.504756448819117
29025,50.0,0.04139999999999999,0.31,0.6486,0.8049407355311163
29026,52.5,0.04139999999999999,0.31,0.6486,0.6670866236510437
29027,55.0,0.04139999999999999,0.31,0.6486,0.45167381235158677
29028,57.5,0.04139999999999999,0.31,0.6486,0.19808923336504805
29029,60.0,0.04139999999999999,0.31,0.6486,0.10502382105198388
29030,62.5,0.04139999999999999,0.31,0.6486,0.4426426550475213
29031,65.0,0.04139999999999999,0.31,0.6486,0.8340006036818762
29032,67.5,0.04139999999999999,0.31,0.6486,1.2222884116441213
29033,70.0,0.04139999999999999,0.31,0.6486,1.497414403007062
29034,50.0,0.034499999999999975,0.31,0.6555,0.8108334515233602
29035,52.5,0.034499999999999975,0.31,0.6555,0.6731987254411356
29036,55.0,0.034499999999999975,0.31,0.6555,0.45798986699807787
29037,57.5,0.034499999999999975,0.31,0.6555,0.20457538829837837
29038,60.0,0.034499999999999975,0.31,0.6555,0.09835417286398995
29039,62.5,0.034499999999999975,0.31,0.6555,0.43577559822790807
29040,65.0,0.034499999999999975,0.31,0.6555,0.8270414916794531
29041,67.5,0.034499999999999975,0.31,0.6555,1.215295209915908
29042,70.0,0.034499999999999975,0.31,0.6555,1.4901983331867494
29043,50.0,0.027599999999999958,0.31,0.6624,0.8166259193923696
29044,52.5,0.027599999999999958,0.31,0.6624,0.6792068468707196
29045,55.0,0.027599999999999958,0.31,0.6624,0.464198471595267
29046,57.5,0.027599999999999958,0.31,0.6624,0.21095119940053536
29047,60.0,0.027599999999999958,0.31,0.6624,0.09179799013282908
29048,62.5,0.027599999999999958,0.31,0.6624,0.42902536522235435
29049,65.0,0.027599999999999958,0.31,0.6624,0.8202007695530322
29050,67.5,0.027599999999999958,0.31,0.6624,1.2084209780054558
29051,70.0,0.027599999999999958,0.31,0.6624,1.4831050246631
29052,50.0,0.02069999999999994,0.31,0.6693,0.8223206757250126
29053,52.5,0.02069999999999994,0.31,0.6693,0.6851136189636027
29054,55.0,0.02069999999999994,0.31,0.6693,0.4703023449607726
29055,57.5,0.02069999999999994,0.31,0.6693,0.21721945871083323
29056,60.0,0.02069999999999994,0.31,0.6693,0.08535240183281657
29057,62.5,0.02069999999999994,0.31,0.6693,0.42238900002813157
29058,65.0,0.02069999999999994,0.31,0.6693,0.813475441673916
29059,67.5,0.02069999999999994,0.31,0.6693,1.201662705609558
29060,70.0,0.02069999999999994,0.31,0.6693,1.4761313711966364
29061,50.0,0.013799999999999923,0.31,0.6762,0.8279201722458129
29062,52.5,0.013799999999999923,0.31,0.6762,0.6909215847223062
29063,55.0,0.013799999999999923,0.31,0.6762,0.4763041149535696
29064,57.5,0.013799999999999923,0.31,0.6762,0.22338286486008085
29065,60.0,0.013799999999999923,0.31,0.6762,0.07901463298842736
29066,62.5,0.013799999999999923,0.31,0.6762,0.4158636455361604
29067,65.0,0.013799999999999923,0.31,0.6762,0.8068626126324225
29068,67.5,0.013799999999999923,0.31,0.6762,1.1950174831351545
29069,70.0,0.013799999999999923,0.31,0.6762,1.4692743704678661
29070,50.0,0.006899999999999906,0.31,0.6831,0.8334267793365542
29071,52.5,0.006899999999999906,0.31,0.6831,0.6966332027776384
29072,55.0,0.006899999999999906,0.31,0.6831,0.48220632224598636
29073,57.5,0.006899999999999906,0.31,0.6831,0.22944402694466565
29074,60.0,0.006899999999999906,0.31,0.6831,0.07278200069244203
29075,62.5,0.006899999999999906,0.31,0.6831,0.40944653943001763
29076,65.0,0.006899999999999906,0.31,0.6831,0.8003594830825144
29077,67.5,0.006899999999999906,0.31,0.6831,1.1884824975234396
29078,70.0,0.006899999999999906,0.31,0.6831,1.4625311197678494
29079,50.0,0.0,0.31,0.69,0.8388427893818355
29080,52.5,0.0,0.31,0.69,0.7022508508599692
29081,55.0,0.0,0.31,0.69,0.488011423910161
29082,57.5,0.0,0.31,0.69,0.23540546820888938
29083,60.0,0.0,0.31,0.69,0.06665191031766972
29084,62.5,0.0,0.31,0.69,0.40313501028692605
29085,65.0,0.0,0.31,0.69,0.7939633457899092
29086,67.5,0.0,0.31,0.69,1.182055028278542
29087,70.0,0.0,0.31,0.69,1.455898811900559
29088,50.0,0.6799999999999999,0.32,0.0,2.119102949210151
29089,52.5,0.6799999999999999,0.32,0.0,2.3666026189966547
29090,55.0,0.6799999999999999,0.32,0.0,2.683915586580096
29091,57.5,0.6799999999999999,0.32,0.0,3.0225472114040066
29092,60.0,0.6799999999999999,0.32,0.0,3.4173504783756283
29093,62.5,0.6799999999999999,0.32,0.0,3.8535566585371743
29094,65.0,0.6799999999999999,0.32,0.0,4.290543977552275
29095,67.5,0.6799999999999999,0.32,0.0,4.6963152764705365
29096,70.0,0.6799999999999999,0.32,0.0,5.086246603567717
29097,50.0,0.6731999999999999,0.32,0.0068,1.9610705244004834
29098,52.5,0.6731999999999999,0.32,0.0068,2.202652302980023
29099,55.0,0.6731999999999999,0.32,0.0068,2.5144651273341916
29100,57.5,0.6731999999999999,0.32,0.0068,2.8485070224284215
29101,60.0,0.6731999999999999,0.32,0.0068,3.238361539831866
29102,62.5,0.6731999999999999,0.32,0.0068,3.669246295441259
29103,65.0,0.6731999999999999,0.32,0.0068,4.103767193152181
29104,67.5,0.6731999999999999,0.32,0.0068,4.508599862296865
29105,70.0,0.6731999999999999,0.32,0.0068,4.892371352584664
29106,50.0,0.6664,0.32,0.0136,1.8162891076177468
29107,52.5,0.6664,0.32,0.0136,2.052449209763979
29108,55.0,0.6664,0.32,0.0136,2.3592230775228886
29109,57.5,0.6664,0.32,0.0136,2.689060091411867
29110,60.0,0.6664,0.32,0.0136,3.074380811560392
29111,62.5,0.6664,0.32,0.0136,3.500390343702919
29112,65.0,0.6664,0.32,0.0136,3.9326516293675993
29113,67.5,0.6664,0.32,0.0136,4.336624372781079
29114,70.0,0.6664,0.32,0.0136,4.7147525281552936
29115,50.0,0.6596,0.32,0.020399999999999998,1.6831591170958267
29116,52.5,0.6596,0.32,0.020399999999999998,1.9143338575276478
29117,55.0,0.6596,0.32,0.020399999999999998,2.216474283656684
29118,57.5,0.6596,0.32,0.020399999999999998,2.5424448082720095
29119,60.0,0.6596,0.32,0.020399999999999998,2.9235965929384666
29120,62.5,0.6596,0.32,0.020399999999999998,3.3451232399955786
29121,65.0,0.6596,0.32,0.020399999999999998,3.7753067581056645
29122,67.5,0.6596,0.32,0.020399999999999998,4.1784887791531276
29123,70.0,0.6596,0.32,0.020399999999999998,4.551427752515756
29124,50.0,0.6527999999999999,0.32,0.0272,1.5603284681030014
29125,52.5,0.6527999999999999,0.32,0.0272,1.786903529586019
29126,55.0,0.6527999999999999,0.32,0.0272,2.0847689712412474
29127,57.5,0.6527999999999999,0.32,0.0272,2.407172129968983
29128,60.0,0.6527999999999999,0.32,0.0272,2.78447750069918
29129,62.5,0.6527999999999999,0.32,0.0272,3.201868072314291
29130,65.0,0.6527999999999999,0.32,0.0272,3.630134565295868
29131,67.5,0.6527999999999999,0.32,0.0272,4.032587036667729
29132,70.0,0.6527999999999999,0.32,0.0272,4.400738278943583
29133,50.0,0.6459999999999999,0.32,0.033999999999999996,1.4466464877749896
29134,52.5,0.6459999999999999,0.32,0.033999999999999996,1.6689644634569218
29135,55.0,0.6459999999999999,0.32,0.033999999999999996,1.962873329902043
29136,57.5,0.6459999999999999,0.32,0.033999999999999996,2.2819748271797793
29137,60.0,0.6459999999999999,0.32,0.033999999999999996,2.6557202724596265
29138,62.5,0.6459999999999999,0.32,0.033999999999999996,3.0692828316780134
29139,65.0,0.6459999999999999,0.32,0.033999999999999996,3.495775083338455
29140,67.5,0.6459999999999999,0.32,0.033999999999999996,3.89755234333141
29141,70.0,0.6459999999999999,0.32,0.033999999999999996,4.261272454161763
29142,50.0,0.6392,0.32,0.040799999999999996,1.3411277577692167
29143,52.5,0.6392,0.32,0.040799999999999996,1.5594943395190777
29144,55.0,0.6392,0.32,0.040799999999999996,1.849730743625505
29145,57.5,0.6392,0.32,0.040799999999999996,2.1657676644232047
29146,60.0,0.6392,0.32,0.040799999999999996,2.53620881458659
29147,62.5,0.6392,0.32,0.040799999999999996,2.9462182424697603
29148,65.0,0.6392,0.32,0.040799999999999996,3.371063657134685
29149,67.5,0.6392,0.32,0.040799999999999996,3.772214191177017
29150,70.0,0.6392,0.32,0.040799999999999996,4.131821360261828
29151,50.0,0.6324,0.32,0.047599999999999996,1.2429234760867958
29152,52.5,0.6324,0.32,0.047599999999999996,1.4576125704111933
29153,55.0,0.6324,0.32,0.047599999999999996,1.7444310834383476
29154,57.5,0.6324,0.32,0.047599999999999996,2.057615861001903
29155,60.0,0.6324,0.32,0.047599999999999996,2.424981766340219
29156,62.5,0.6324,0.32,0.047599999999999996,2.831684362247025
29157,65.0,0.6324,0.32,0.047599999999999996,3.2549970969395146
29158,67.5,0.6324,0.32,0.047599999999999996,3.6555643490206835
29159,70.0,0.6324,0.32,0.047599999999999996,4.011343681192426
29160,50.0,0.6255999999999999,0.32,0.0544,1.1512985749005764
29161,52.5,0.6255999999999999,0.32,0.0544,1.362556561984017
29162,55.0,0.6255999999999999,0.32,0.0544,1.646186171971131
29163,57.5,0.6255999999999999,0.32,0.0544,1.9567098909989693
29164,60.0,0.6255999999999999,0.32,0.0544,2.3212065833215787
29165,62.5,0.6255999999999999,0.32,0.0544,2.724823894677767
29166,65.0,0.6255999999999999,0.32,0.0544,3.146706634174374
29167,67.5,0.6255999999999999,0.32,0.0544,3.546729682366026
29168,70.0,0.6255999999999999,0.32,0.0544,3.8989376307557473
29169,50.0,0.6187999999999999,0.32,0.0612,1.065613288416125
29170,52.5,0.6187999999999999,0.32,0.0612,1.2736625909271275
29171,55.0,0.6187999999999999,0.32,0.0612,1.5543100195746977
29172,57.5,0.6187999999999999,0.32,0.0612,1.8623451840717324
29173,60.0,0.6187999999999999,0.32,0.0612,2.224158661066861
29174,62.5,0.6187999999999999,0.32,0.0612,2.624890692469897
29175,65.0,0.6187999999999999,0.32,0.0612,3.045436136684833
29176,67.5,0.6187999999999999,0.32,0.0612,3.4449502591850534
29177,70.0,0.6187999999999999,0.32,0.0612,3.7938183399348184
29178,50.0,0.612,0.32,0.06799999999999999,0.9853081928029059
29179,52.5,0.612,0.32,0.06799999999999999,1.190350284485054
29180,55.0,0.612,0.32,0.06799999999999999,1.4682027833677218
29181,57.5,0.612,0.32,0.06799999999999999,1.7739056500137316
29182,60.0,0.612,0.32,0.06799999999999999,2.1332043911391865
29183,62.5,0.612,0.32,0.06799999999999999,2.5312323097124074
29184,65.0,0.612,0.32,0.06799999999999999,2.950524427599589
29185,67.5,0.612,0.32,0.06799999999999999,3.349561579922363
29186,70.0,0.612,0.32,0.06799999999999999,3.6952995037783274
29187,50.0,0.6052,0.32,0.07479999999999999,0.9098919783797647
29188,52.5,0.6052,0.32,0.07479999999999999,1.1121099347445116
29189,55.0,0.6052,0.32,0.07479999999999999,1.3873376559485748
29190,57.5,0.6052,0.32,0.07479999999999999,1.6908502123347717
29191,60.0,0.6052,0.32,0.07479999999999999,2.047787311796992
29192,62.5,0.6052,0.32,0.07479999999999999,2.443275740796896
29193,65.0,0.6052,0.32,0.07479999999999999,2.861390833411219
29194,67.5,0.6052,0.32,0.07479999999999999,3.259980052948297
29195,70.0,0.6052,0.32,0.07479999999999999,3.602778380236193
29196,50.0,0.5983999999999999,0.32,0.08159999999999999,0.8389313890756114
29197,52.5,0.5983999999999999,0.32,0.08159999999999999,1.0384920613545492
29198,55.0,0.5983999999999999,0.32,0.08159999999999999,1.3112500779692648
29199,57.5,0.5983999999999999,0.32,0.08159999999999999,1.612701728647391
29200,60.0,0.5983999999999999,0.32,0.08159999999999999,1.967416713337302
29201,62.5,0.5983999999999999,0.32,0.08159999999999999,2.3605156869920805
29202,65.0,0.5983999999999999,0.32,0.08159999999999999,2.777523293535641
29203,67.5,0.5983999999999999,0.32,0.08159999999999999,3.1756910443649304
29204,70.0,0.5983999999999999,0.32,0.08159999999999999,3.5157234478207138
29205,50.0,0.5915999999999999,0.32,0.08839999999999999,0.7720428938712556
29206,52.5,0.5915999999999999,0.32,0.08839999999999999,0.9690987710862478
29207,55.0,0.5915999999999999,0.32,0.08839999999999999,1.2395288078293567
29208,57.5,0.5915999999999999,0.32,0.08839999999999999,1.5390378184740472
29209,60.0,0.5915999999999999,0.32,0.08839999999999999,1.891658205095469
29210,62.5,0.5915999999999999,0.32,0.08839999999999999,2.282504842996638
29211,65.0,0.5915999999999999,0.32,0.08839999999999999,2.6984685168802804
29212,67.5,0.5915999999999999,0.32,0.08839999999999999,3.096238985106482
29213,70.0,0.5915999999999999,0.32,0.08839999999999999,3.433664188075538
29214,50.0,0.5848,0.32,0.09519999999999999,0.7088857520589209
29215,52.5,0.5848,0.32,0.09519999999999999,0.903576563404424
29216,55.0,0.5848,0.32,0.09519999999999999,1.1718084858913207
29217,57.5,0.5848,0.32,0.09519999999999999,1.4694832260579245
29218,60.0,0.5848,0.32,0.09519999999999999,1.820125861096772
29219,62.5,0.5848,0.32,0.09519999999999999,2.208845809076515
29220,65.0,0.5848,0.32,0.09519999999999999,2.623823785751144
29221,67.5,0.5848,0.32,0.09519999999999999,3.021219133657625
29222,70.0,0.5848,0.32,0.09519999999999999,3.3561825779884225
29223,50.0,0.578,0.32,0.102,0.6491562075664992
29224,52.5,0.578,0.32,0.102,0.8416103073854507
29225,55.0,0.578,0.32,0.102,1.1077634093383393
29226,57.5,0.578,0.32,0.102,1.403703426605894
29227,60.0,0.578,0.32,0.102,1.7524756444953855
29228,62.5,0.578,0.32,0.102,2.1391843200104996
29229,65.0,0.578,0.32,0.102,2.553230094188055
29230,67.5,0.578,0.32,0.102,2.9502706799063536
29231,70.0,0.578,0.32,0.102,3.2829059675489343
29232,50.0,0.5711999999999999,0.32,0.1088,0.5925826035479829
29233,52.5,0.5711999999999999,0.32,0.1088,0.7829181733615647
29234,55.0,0.5711999999999999,0.32,0.1088,1.0471022937876384
29235,57.5,0.5711999999999999,0.32,0.1088,1.3413992460158857
29236,60.0,0.5711999999999999,0.32,0.1088,1.6883998743167916
29237,62.5,0.5711999999999999,0.32,0.1088,2.073203547324981
29238,65.0,0.5711999999999999,0.32,0.1088,2.4863663739532367
29239,67.5,0.5711999999999999,0.32,0.1088,2.8830709421156433
29240,70.0,0.5711999999999999,0.32,0.1088,3.2135010862954734
29241,50.0,0.5643999999999999,0.32,0.1156,0.5389212514363728
29242,52.5,0.5643999999999999,0.32,0.1156,0.727247347281617
29243,55.0,0.5643999999999999,0.32,0.1156,0.9895638438776764
29244,57.5,0.5643999999999999,0.32,0.1156,1.2823023114884051
29245,60.0,0.5643999999999999,0.32,0.1156,1.6276225467091463
29246,62.5,0.5643999999999999,0.32,0.1156,2.0106192814453077
29247,65.0,0.5643999999999999,0.32,0.1156,2.422944612210059
29248,67.5,0.5643999999999999,0.32,0.1156,2.8193304600665803
29249,70.0,0.5643999999999999,0.32,0.1156,3.147668975440655
29250,50.0,0.5576,0.32,0.1224,0.4879529219372651
29251,52.5,0.5576,0.32,0.1224,0.6743703903008793
29252,55.0,0.5576,0.32,0.1224,0.9349129907312647
29253,57.5,0.5576,0.32,0.1224,1.2261711870785195
29254,60.0,0.5576,0.32,0.1224,1.5698953606118904
29255,62.5,0.5576,0.32,0.1224,1.9511758392042795
29256,65.0,0.5576,0.32,0.1224,2.3627057042673028
29257,67.5,0.5576,0.32,0.1224,2.758788826960637
29258,70.0,0.5576,0.32,0.1224,3.0851406829985213
29259,50.0,0.5508,0.32,0.12919999999999998,0.4394798513945233
29260,52.5,0.5508,0.32,0.12919999999999998,0.6240821330439414
29261,55.0,0.5508,0.32,0.12919999999999998,0.8829376820286292
29262,57.5,0.5508,0.32,0.12919999999999998,1.1727880768234218
29263,60.0,0.5508,0.32,0.12919999999999998,1.514994327138183
29264,62.5,0.5508,0.32,0.12919999999999998,1.8946425724214677
29265,65.0,0.5508,0.32,0.12919999999999998,2.3054159154351908
29266,67.5,0.5508,0.32,0.12919999999999998,2.701211133495867
29267,70.0,0.5508,0.32,0.12919999999999998,3.02567359117421
29268,50.0,0.5439999999999999,0.32,0.13599999999999998,0.39332470919840207
29269,52.5,0.5439999999999999,0.32,0.13599999999999998,0.5762051076506592
29270,55.0,0.5439999999999999,0.32,0.13599999999999998,0.83346300350751
29271,57.5,0.5439999999999999,0.32,0.13599999999999998,1.1219871066858942
29272,60.0,0.5439999999999999,0.32,0.13599999999999998,1.4627679609439346
29273,62.5,0.5439999999999999,0.32,0.13599999999999998,1.840886626705438
29274,65.0,0.5439999999999999,0.32,0.13599999999999998,2.2509603894325814
29275,67.5,0.5439999999999999,0.32,0.13599999999999998,2.6464909242921317
29276,70.0,0.5439999999999999,0.32,0.13599999999999998,2.969151819358768
29277,50.0,0.5371999999999999,0.32,0.14279999999999998,0.34933306675109826
29278,52.5,0.5371999999999999,0.32,0.14279999999999998,0.530565975113047
29279,55.0,0.5371999999999999,0.32,0.14279999999999998,0.786292596931365
29280,57.5,0.5371999999999999,0.32,0.14279999999999998,1.0735386574270558
29281,60.0,0.5371999999999999,0.32,0.14279999999999998,1.4129413714237222
29282,62.5,0.5371999999999999,0.32,0.14279999999999998,1.789577957071803
29283,65.0,0.5371999999999999,0.32,0.14279999999999998,2.1989645660204613
29284,67.5,0.5371999999999999,0.32,0.14279999999999998,2.594233356295119
29285,70.0,0.5371999999999999,0.32,0.14279999999999998,2.9151787478017095
29286,50.0,0.5304,0.32,0.14959999999999998,0.3073477868737699
29287,52.5,0.5304,0.32,0.14959999999999998,0.48700834356426803
29288,55.0,0.5304,0.32,0.14959999999999998,0.7412735294028822
29289,57.5,0.5304,0.32,0.14959999999999998,1.0272998359464143
29290,60.0,0.5304,0.32,0.14959999999999998,1.3653872636441569
29291,62.5,0.5304,0.32,0.14959999999999998,1.7406093636104274
29292,65.0,0.5304,0.32,0.14959999999999998,2.149340158361164
29293,67.5,0.5304,0.32,0.14959999999999998,2.5443591416487337
29294,70.0,0.5304,0.32,0.14959999999999998,2.863667269959587
29295,50.0,0.5236,0.32,0.15639999999999998,0.26723467110451066
29296,52.5,0.5236,0.32,0.15639999999999998,0.44539298880034833
29297,55.0,0.5236,0.32,0.15639999999999998,0.6982619054986912
29298,57.5,0.5236,0.32,0.15639999999999998,0.983122848094858
29299,60.0,0.5236,0.32,0.15639999999999998,1.3199536393776796
29300,62.5,0.5236,0.32,0.15639999999999998,1.693824326942453
29301,65.0,0.5236,0.32,0.15639999999999998,2.101928550882474
29302,67.5,0.5236,0.32,0.15639999999999998,2.496708866317516
29303,70.0,0.5236,0.32,0.15639999999999998,2.8144527385770495
29304,50.0,0.5167999999999999,0.32,0.16319999999999998,0.22887122804427049
29305,52.5,0.5167999999999999,0.32,0.16319999999999998,0.40559283211090447
29306,55.0,0.5167999999999999,0.32,0.16319999999999998,0.6571263827914876
29307,57.5,0.5167999999999999,0.32,0.16319999999999998,0.9408727928319163
29308,60.0,0.5167999999999999,0.32,0.16319999999999998,1.276501760256757
29309,62.5,0.5167999999999999,0.32,0.16319999999999998,1.6490799819603656
29310,65.0,0.5167999999999999,0.32,0.16319999999999998,2.056584965149474
29311,67.5,0.5167999999999999,0.32,0.16319999999999998,2.4511370230582843
29312,70.0,0.5167999999999999,0.32,0.16319999999999998,2.767384869721117
29313,50.0,0.51,0.32,0.16999999999999998,0.19214542399407378
29314,52.5,0.51,0.32,0.16999999999999998,0.3674916441272096
29315,55.0,0.51,0.32,0.16999999999999998,0.61774683221085
29316,57.5,0.51,0.32,0.16999999999999998,0.9004262862903439
29317,60.0,0.51,0.32,0.16999999999999998,1.234904732698639
29318,62.5,0.51,0.32,0.16999999999999998,1.606245660661839
29319,65.0,0.51,0.32,0.16999999999999998,2.0131769831822166
29320,67.5,0.51,0.32,0.16999999999999998,2.4075105273052677
29321,70.0,0.51,0.32,0.16999999999999998,2.7223262099458516
29322,50.0,0.5032,0.32,0.17679999999999998,0.1569545902456295
29323,52.5,0.5032,0.32,0.17679999999999998,0.3309829111905791
29324,55.0,0.5032,0.32,0.17679999999999998,0.5800131663752518
29325,57.5,0.5032,0.32,0.17679999999999998,0.8616702583634047
29326,60.0,0.5032,0.32,0.17679999999999998,1.1950462702609426
29327,62.5,0.5032,0.32,0.17679999999999998,1.5652016176917718
29328,65.0,0.5032,0.32,0.17679999999999998,1.971583255930535
29329,67.5,0.5032,0.32,0.17679999999999998,2.365707419142485
29330,70.0,0.5032,0.32,0.17679999999999998,2.679150795653608
29331,50.0,0.49639999999999995,0.32,0.18359999999999999,0.12320446457718695
29332,52.5,0.49639999999999995,0.32,0.18359999999999999,0.2959688409523907
29333,55.0,0.49639999999999995,0.32,0.18359999999999999,0.5438243118289602
29334,57.5,0.49639999999999995,0.32,0.18359999999999999,0.8245008970946147
29335,60.0,0.49639999999999995,0.32,0.18359999999999999,1.156819608004533
29336,62.5,0.49639999999999995,0.32,0.18359999999999999,1.5258379124132908
29337,65.0,0.49639999999999995,0.32,0.18359999999999999,1.9316923703719884
29338,67.5,0.49639999999999995,0.32,0.18359999999999999,2.3256157246998668
29339,70.0,0.49639999999999995,0.32,0.18359999999999999,2.637742977113057
29340,50.0,0.4895999999999999,0.32,0.19039999999999999,0.09080834811163836
29341,52.5,0.4895999999999999,0.32,0.19039999999999999,0.26235948765651934
29342,55.0,0.4895999999999999,0.32,0.19039999999999999,0.5090873049759037
29343,57.5,0.4895999999999999,0.32,0.19039999999999999,0.7888227201170449
29344,60.0,0.4895999999999999,0.32,0.19039999999999999,1.1201265475188484
29345,62.5,0.4895999999999999,0.32,0.19039999999999999,1.4880534255271896
29346,65.0,0.4895999999999999,0.32,0.19039999999999999,1.8934018529629248
29347,67.5,0.4895999999999999,0.32,0.19039999999999999,2.2871324545862226
29348,70.0,0.4895999999999999,0.32,0.19039999999999999,2.5979963840126836
29349,50.0,0.48279999999999995,0.32,0.1972,0.05968636165593134
29350,52.5,0.48279999999999995,0.32,0.1972,0.2300719806286699
29351,55.0,0.48279999999999995,0.32,0.1972,0.4757164946832302
29352,57.5,0.48279999999999995,0.32,0.1972,0.7545477556520832
29353,60.0,0.48279999999999995,0.32,0.1972,1.0848766146244089
29354,62.5,0.48279999999999995,0.32,0.1972,1.4517549917210257
29355,65.0,0.48279999999999995,0.32,0.1972,1.8566172906696448
29356,67.5,0.48279999999999995,0.32,0.1972,2.2501627204973484
29357,70.0,0.48279999999999995,0.32,0.1972,2.559813013069376
29358,50.0,0.476,0.32,0.204,0.029764788092551123
29359,52.5,0.476,0.32,0.204,0.19902984203992236
29360,55.0,0.476,0.32,0.204,0.4436328371550588
29361,57.5,0.476,0.32,0.204,0.7215948182783208
29362,60.0,0.476,0.32,0.204,1.0509863145400262
29363,62.5,0.476,0.32,0.204,1.416856632681084
29364,65.0,0.476,0.32,0.204,1.8212515537099003
29365,67.5,0.476,0.32,0.204,2.2146189540434134
29366,70.0,0.476,0.32,0.204,2.5231024212115507
29367,50.0,0.46919999999999995,0.32,0.2108,0.000975489424945729
29368,52.5,0.46919999999999995,0.32,0.2108,0.16916238212113174
