true_mean,true_std,est_mean,est_std,error_mean,error_std,ice_length_scale,ice_gmsl_target_std,net_ice_thickness_change,odt_length_scale,odt_standard_deviation,odt_standard_deviation_factor,altimetry_error_length_scale,altimetry_error_amplitude,altimetry_error_amplitude_factor,altimetry_range
3.8799850298166936,0.0004995441270888454,3.8889152630405386,0.000499078797847095,0.008930233223845008,0.0007061331187314882,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,5e-05,0.1,60
3.8799850298166936,0.0004995441270888421,3.913607961131172,0.0005020168149110163,0.033622931314478244,0.0007082126921782431,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,5e-05,0.1,55
3.8799850298166936,0.0004995441270888421,3.9295970312016095,0.0005037664354933995,0.04961200138491595,0.000709453984722532,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,5e-05,0.1,50
3.8799850298166936,0.0004995441270888469,3.769743664571225,0.0004846817923244045,-0.11024136524546879,0.0006960321650037125,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.00015811388300841897,0.31622776601683794,90
3.8799850298166936,0.0004995441270888469,3.7723124716541556,0.00048493338653926316,-0.10767255816253796,0.0006962073859773368,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.00015811388300841897,0.31622776601683794,85
3.8799850298166936,0.0004995441270888469,3.782253388504759,0.00048613994656765386,-0.09773164131193468,0.0006970483358833585,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.00015811388300841897,0.31622776601683794,80
3.8799850298166936,0.0004995441270888469,3.7985320245940364,0.00048821756144403974,-0.0814530052226572,0.0006984989063780435,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.00015811388300841897,0.31622776601683794,75
3.8799850298166936,0.0004995441270888421,3.822984650835733,0.000491336675217247,-0.057000378980960775,0.0007006825695866079,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.00015811388300841897,0.31622776601683794,70
3.8799850298166936,0.0004995441270888469,3.84796464227696,0.0004945859626469439,-0.0320203875397338,0.0007029648706417428,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.00015811388300841897,0.31622776601683794,66
3.8799850298166936,0.0004995441270888421,3.888915263040539,0.0004997472047919572,0.008930233223845452,0.0007066056917449276,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.00015811388300841897,0.31622776601683794,60
3.8799850298166936,0.0004995441270888469,3.913607961131172,0.0005027081931107025,0.033622931314478244,0.0007087029436439399,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.00015811388300841897,0.31622776601683794,55
3.8799850298166936,0.0004995441270888469,3.9295970312016095,0.0005044869031670874,0.04961200138491595,0.0007099657529600116,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.00015811388300841897,0.31622776601683794,50
3.8799850298166936,0.0004995441270888469,3.769743664571225,0.0004909371838443627,-0.11024136524546879,0.0007004024938490665,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0005,1.0,90
3.8799850298166936,0.0004995441270888469,3.7723124716541556,0.0004911967146755586,-0.10767255816253796,0.0007005844327538403,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0005,1.0,85
3.8799850298166936,0.0004995441270888421,3.782253388504759,0.000492431016923718,-0.09773164131193468,0.0007014503840881978,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0005,1.0,80
3.8799850298166936,0.0004995441270888469,3.7985320245940364,0.0004945677664536997,-0.0814530052226572,0.0007029520684399182,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0005,1.0,75
3.8799850298166936,0.0004995441270888469,3.822984650835733,0.0004977718635374684,-0.057000378980960775,0.0007052100134275762,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0005,1.0,70
3.8799850298166936,0.0004995441270888469,3.84796464227696,0.00050106971104881,-0.0320203875397338,0.000707541652653394,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0005,1.0,66
3.8799850298166936,0.0004995441270888469,3.888915263040539,0.0005063827515499478,0.008930233223845452,0.0007113141542077271,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0005,1.0,60
3.8799850298166936,0.0004995441270888469,3.913607961131172,0.0005095703848267911,0.033622931314478244,0.0007135869337379167,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0005,1.0,55
3.8799850298166936,0.0004995441270888469,3.9295970312016095,0.0005116357833864665,0.04961200138491595,0.0007150632907305767,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0005,1.0,50
3.8799850298166936,0.0004995441270888469,3.769743664571225,0.0005495890329904682,-0.11024136524546879,0.0007426926955964734,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0015811388300841897,3.1622776601683795,90
3.8799850298166936,0.0004995441270888469,3.7723124716541556,0.0005499203976797875,-0.10767255816253796,0.0007429379373092033,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0015811388300841897,3.1622776601683795,85
3.8799850298166936,0.0004995441270888469,3.782253388504759,0.0005514081013422572,-0.09773164131193468,0.0007440398034613679,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0015811388300841897,3.1622776601683795,80
3.8799850298166936,0.0004995441270888469,3.7985320245940364,0.0005540813647302778,-0.0814530052226572,0.0007460231187103554,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0015811388300841897,3.1622776601683795,75
3.8799850298166936,0.0004995441270888469,3.822984650835733,0.0005580571881894386,-0.057000378980960775,0.0007489807475488675,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0015811388300841897,3.1622776601683795,70
3.8799850298166936,0.0004995441270888469,3.84796464227696,0.0005618066074387855,-0.0320203875397338,0.0007517785572034065,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0015811388300841897,3.1622776601683795,66
3.8799850298166936,0.0004995441270888421,3.888915263040539,0.0005684942521837001,0.008930233223845452,0.0007567893033565272,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0015811388300841897,3.1622776601683795,60
3.8799850298166936,0.0004995441270888469,3.913607961131172,0.0005736954538877687,0.033622931314478244,0.0007607041532162493,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0015811388300841897,3.1622776601683795,55
3.8799850298166936,0.0004995441270888469,3.9295970312016095,0.0005782841590300879,0.04961200138491595,0.0007641707292837735,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.0015811388300841897,3.1622776601683795,50
3.8799850298166936,0.0004995441270888421,3.769743664571225,0.0009551627987976765,-0.11024136524546879,0.0010779055186406479,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.005,10.0,90
3.8799850298166936,0.0004995441270888469,3.7723124716541556,0.0009559261250466264,-0.10767255816253796,0.001078581981796292,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.005,10.0,85
3.8799850298166936,0.0004995441270888469,3.782253388504759,0.0009589977957217708,-0.09773164131193468,0.0010813052793305752,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.005,10.0,80
3.8799850298166936,0.0004995441270888469,3.7985320245940364,0.0009649326349569824,-0.0814530052226572,0.001086572282415663,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.005,10.0,75
3.879985029816693,0.0004995441270888469,3.822984650835733,0.000973620971884459,-0.05700037898096033,0.0010942952671935471,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.005,10.0,70
3.8799850298166936,0.0004995441270888469,3.84796464227696,0.000980400302159926,-0.0320203875397338,0.0011003313534496016,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.005,10.0,66
3.8799850298166936,0.0004995441270888421,3.888915263040539,0.0009953933653348071,0.008930233223845452,0.001113711042713282,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.005,10.0,60
3.8799850298166936,0.0004995441270888421,3.913607961131172,0.0010118159126051996,0.033622931314478244,0.0011284129456497944,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.005,10.0,55
3.8799850298166936,0.0004995441270888421,3.9295970312016095,0.0010299643226935808,0.04961200138491595,0.0011447143053751883,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.005,10.0,50
3.8799850298166936,0.0004995441270888454,3.7697436645712243,0.0026486250475375884,-0.11024136524546924,0.0026953216834642297,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.015811388300841896,31.622776601683793,90
3.8799850298166936,0.0004995441270888469,3.7723124716541556,0.0026509654626512935,-0.10767255816253796,0.002697621585597013,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.015811388300841896,31.622776601683793,85
3.8799850298166936,0.0004995441270888469,3.782253388504759,0.002660063072923837,-0.09773164131193468,0.002706562374459891,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.015811388300841896,31.622776601683793,80
3.8799850298166936,0.0004995441270888469,3.7985320245940364,0.0026780558811648307,-0.0814530052226572,0.002724248086637943,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.015811388300841896,31.622776601683793,75
3.8799850298166936,0.0004995441270888421,3.822984650835733,0.002704262840947057,-0.057000378980960775,0.0027500148813844627,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.015811388300841896,31.622776601683793,70
3.8799850298166936,0.0004995441270888469,3.84796464227696,0.0027233739434034477,-0.0320203875397338,0.002768810208468216,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.015811388300841896,31.622776601683793,66
3.8799850298166936,0.0004995441270888421,3.888915263040539,0.0027689402885615116,0.008930233223845452,0.0028136408186774766,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.015811388300841896,31.622776601683793,60
3.8799850298166936,0.0004995441270888469,3.913607961131172,0.0028231580035303857,0.033622931314478244,0.0028670133323384864,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.015811388300841896,31.622776601683793,55
3.8799850298166936,0.0004995441270888469,3.9295970312016095,0.0028853016965971943,0.04961200138491595,0.002928226462433465,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.015811388300841896,31.622776601683793,50
3.8799850298166936,0.0004995441270888469,3.769743664571225,0.008248878793194109,-0.11024136524546879,0.008263990905108527,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.05,100.0,90
3.8799850298166936,0.0004995441270888469,3.7723124716541556,0.008256261209555091,-0.10767255816253796,0.008271359833504587,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.05,100.0,85
3.8799850298166936,0.0004995441270888469,3.782253388504759,0.008284836953692419,-0.09773164131193468,0.008299883594616036,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.05,100.0,80
3.8799850298166936,0.0004995441270888469,3.7985320245940364,0.008341514636383801,-0.0814530052226572,0.008356459224092111,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.05,100.0,75
3.8799850298166936,0.0004995441270888421,3.822984650835733,0.008424015353337444,-0.057000378980960775,0.008438813838933405,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.05,100.0,70
3.8799850298166936,0.0004995441270888469,3.84796464227696,0.008483665155282212,-0.0320203875397338,0.008498359771265188,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.05,100.0,66
3.8799850298166936,0.0004995441270888469,3.888915263040539,0.008627239072860001,0.008930233223845452,0.0086416895544327,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.05,100.0,60
3.8799850298166936,0.0004995441270888469,3.913607961131172,0.008799699871692471,0.033622931314478244,0.008813867605471133,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.05,100.0,55
3.8799850298166936,0.0004995441270888469,3.9295970312016095,0.008998130896138228,0.04961200138491595,0.009011986682133207,3184000.0,0.0005,-100.0,63680.0,5e-06,0.01,254720.0,0.05,100.0,50
3.8799850298166936,0.0004995441270888469,3.769743664571225,0.0004839824655169694,-0.11024136524546879,0.0006955453700779285,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-06,0.01,90
3.8799850298166936,0.0004995441270888469,3.7723124716541556,0.0004842331706105847,-0.10767255816253796,0.0006957198419109072,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-06,0.01,85
3.8799850298166936,0.0004995441270888469,3.782253388504759,0.0004854366278115886,-0.09773164131193468,0.0006965580051438967,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-06,0.01,80
3.8799850298166936,0.0004995441270888469,3.7985320245940364,0.00048750762254817196,-0.0814530052226572,0.0006980028774665108,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-06,0.01,75
3.8799850298166936,0.0004995441270888469,3.822984650835733,0.0004906172236755942,-0.057000378980960775,0.0007001782594997549,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-06,0.01,70
3.8799850298166936,0.0004995441270888421,3.84796464227696,0.0004938610984839649,-0.0320203875397338,0.0007024550658260938,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-06,0.01,66
3.8799850298166936,0.0004995441270888469,3.888915263040539,0.0004990053689091208,0.008930233223845452,0.0007060812227421755,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-06,0.01,60
3.8799850298166936,0.0004995441270888469,3.913607961131172,0.0005019409552814493,0.033622931314478244,0.000708158921074791,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-06,0.01,55
3.8799850298166936,0.0004995441270888469,3.9295970312016095,0.0005036875082867697,0.04961200138491595,0.0007093979425633351,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-06,0.01,50
3.8799850298166936,0.0004995441270888421,3.769743664571225,0.0004839887703310687,-0.11024136524546879,0.0006955497571817082,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,1.5811388300841898e-05,0.03162277660168379,90
3.879985029816693,0.0004995441270888469,3.7723124716541565,0.0004842394834611408,-0.10767255816253662,0.0006957242357800039,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,1.5811388300841898e-05,0.03162277660168379,85
3.8799850298166936,0.0004995441270888469,3.782253388504759,0.000485442968720185,-0.09773164131193468,0.0006965624241866802,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,1.5811388300841898e-05,0.03162277660168379,80
3.8799850298166936,0.0004995441270888421,3.7985320245940364,0.00048751402331699984,-0.0814530052226572,0.0006980073479840177,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,1.5811388300841898e-05,0.03162277660168379,75
3.8799850298166936,0.0004995441270888454,3.822984650835732,0.000490623710461312,-0.05700037898096166,0.0007001828048272693,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,1.5811388300841898e-05,0.03162277660168379,70
3.8799850298166936,0.0004995441270888421,3.84796464227696,0.0004938676342671907,-0.0320203875397338,0.0007024596608244668,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,1.5811388300841898e-05,0.03162277660168379,66
3.8799850298166936,0.0004995441270888469,3.888915263040539,0.0004990120583938805,0.008930233223845452,0.0007060859503852599,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,1.5811388300841898e-05,0.03162277660168379,60
3.8799850298166936,0.0004995441270888469,3.913607961131172,0.0005019478748222028,0.033622931314478244,0.000708163825641697,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,1.5811388300841898e-05,0.03162277660168379,55
3.8799850298166936,0.0004995441270888469,3.9295970312016095,0.0005036947191935896,0.04961200138491595,0.000709403062477508,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,1.5811388300841898e-05,0.03162277660168379,50
3.8799850298166936,0.0004995441270888421,3.769743664571225,0.00048405181395516156,-0.11024136524546879,0.0006955936266975392,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-05,0.1,90
3.8799850298166936,0.0004995441270888469,3.7723124716541556,0.0004843026074408268,-0.10767255816253796,0.0006957681729447975,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-05,0.1,85
3.8799850298166936,0.0004995441270888421,3.782253388504759,0.000485506373251326,-0.09773164131193468,0.0006966066130726933,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-05,0.1,80
3.8799850298166936,0.0004995441270888469,3.7985320245940364,0.00048757802638553136,-0.0814530052226572,0.0006980520515856737,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-05,0.1,75
3.8799850298166936,0.0004995441270888469,3.822984650835733,0.0004906885736024677,-0.057000378980960775,0.0007002282564799727,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-05,0.1,70
3.8799850298166936,0.0004995441270888469,3.84796464227696,0.0004939329873429518,-0.0320203875397338,0.00070250560915518,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-05,0.1,66
3.8799850298166936,0.0004995441270888469,3.888915263040539,0.0004990789483099806,0.008930233223845452,0.0007061332250752363,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-05,0.1,60
3.8799850298166936,0.0004995441270888469,3.913607961131172,0.0005020170649840947,0.033622931314478244,0.0007082128694426576,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-05,0.1,55
3.8799850298166936,0.0004995441270888469,3.9295970312016095,0.0005037668225848669,0.04961200138491595,0.0007094542595870511,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,5e-05,0.1,50
3.8799850298166936,0.0004995441270888421,3.769743664571225,0.00048468179918406874,-0.11024136524546879,0.0006960321697804343,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.00015811388300841897,0.31622776601683794,90
3.8799850298166936,0.0004995441270888469,3.7723124716541556,0.00048493339530985684,-0.10767255816253796,0.0006962073920863696,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.00015811388300841897,0.31622776601683794,85
3.8799850298166936,0.0004995441270888469,3.782253388504759,0.0004861399637405232,-0.09773164131193468,0.0006970483478601719,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.00015811388300841897,0.31622776601683794,80
3.8799850298166936,0.0004995441270888421,3.7985320245940364,0.00048821759559147224,-0.0814530052226572,0.0006984989302454741,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.00015811388300841897,0.31622776601683794,75
3.8799850298166936,0.0004995441270888469,3.822984650835733,0.0004913367340588609,-0.057000378980960775,0.0007006826108478687,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.00015811388300841897,0.31622776601683794,70
3.8799850298166936,0.0004995441270888469,3.84796464227696,0.0004945860431450184,-0.0320203875397338,0.0007029649272778864,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.00015811388300841897,0.31622776601683794,66
3.8799850298166936,0.0004995441270888469,3.888915263040539,0.000499747355053714,0.008930233223845452,0.0007066057980176366,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.00015811388300841897,0.31622776601683794,60
3.8799850298166936,0.0004995441270888469,3.913607961131172,0.0005027084428398178,0.033622931314478244,0.0007087031207857014,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.00015811388300841897,0.31622776601683794,55
3.8799850298166936,0.0004995441270888469,3.9295970312016095,0.0005044872897057856,0.04961200138491595,0.0007099660276264262,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.00015811388300841897,0.31622776601683794,50
3.8799850298166936,0.0004995441270888469,3.769743664571225,0.0004909371906165975,-0.11024136524546879,0.0007004024985959684,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.0005,1.0,90
3.8799850298166936,0.0004995441270888469,3.7723124716541556,0.0004911967233343171,-0.10767255816253796,0.0007005844388247056,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.0005,1.0,85
3.8799850298166936,0.0004995441270888469,3.782253388504759,0.0004924310338772028,-0.09773164131193468,0.0007014503959898581,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.0005,1.0,80
3.8799850298166936,0.0004995441270888469,3.7985320245940364,0.0004945678001628394,-0.0814530052226572,0.0007029520921562637,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.0005,1.0,75
3.879985029816693,0.0004995441270888469,3.822984650835733,0.0004977719216183494,-0.05700037898096033,0.0007052100544239157,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.0005,1.0,70
3.8799850298166936,0.0004995441270888469,3.84796464227696,0.0005010697905052545,-0.0320203875397338,0.0007075417089231825,3184000.0,0.0005,-100.0,63680.0,1.5811388300841898e-05,0.03162277660168379,254720.0,0.0005,1.0,66
