true_mean,true_std,est_mean,est_std,error_mean,error_std,ice_length_scale,ice_gmsl_target_std,net_ice_thickness_change,odt_length_scale,odt_standard_deviation,odt_standard_deviation_factor,altimetry_error_length_scale,altimetry_error_amplitude,altimetry_error_amplitude_factor,altimetry_range
-1.9399925149083468,0.0004995441270888469,-1.92398232113848,0.0005034507404146399,0.0160101937698669,0.0007092298519753714,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.00015811388300841897,0.31622776601683794,66
-1.9399925149083468,0.0004995441270888421,-1.9444576315202695,0.0005161729922686805,-0.004465116611922726,0.0007183167079057514,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.00015811388300841897,0.31622776601683794,60
-1.9399925149083468,0.0004995441270888421,-1.956803980565586,0.0005297296273421476,-0.016811465657239122,0.0007281193672695459,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.00015811388300841897,0.31622776601683794,55
-1.9399925149083468,0.0004995441270888469,-1.9647985156008048,0.0005457482631233734,-0.024806000692457975,0.0007398550544607618,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.00015811388300841897,0.31622776601683794,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.0004916890778275128,0.055120682622734396,0.0007009297284063703,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0005,1.0,90
-1.9399925149083468,0.0004995441270888469,-1.8861562358270778,0.0004921578576399902,0.05383627908126898,0.0007012586482502322,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0005,1.0,85
-1.9399925149083468,0.0004995441270888469,-1.8911266942523794,0.0004943111454933761,0.04886582065596734,0.000702771544292974,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0005,1.0,80
-1.9399925149083468,0.0004995441270888469,-1.8992660122970182,0.0004982991466559678,0.0407265026113286,0.0007055822946099369,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0005,1.0,75
-1.9399925149083468,0.0004995441270888469,-1.9114923254178664,0.0005041839933724874,0.028500189490480388,0.000709750543558782,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0005,1.0,70
-1.9399925149083468,0.0004995441270888454,-1.9239823211384797,0.0005098217619003713,0.01601019376986712,0.0007137664630788949,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0005,1.0,66
-1.9399925149083468,0.0004995441270888421,-1.9444576315202695,0.0005226000194388341,-0.004465116611922726,0.0007229489022236794,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0005,1.0,60
-1.9399925149083466,0.0004995441270888469,-1.9568039805655861,0.0005362461447469645,-0.016811465657239566,0.0007328739746129211,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0005,1.0,55
-1.9399925149083468,0.0004995441270888421,-1.9647985156008048,0.0005523633822734707,-0.024806000692457975,0.0007447480385912686,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0005,1.0,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.0005502607890420998,0.055120682622734396,0.0007431899292012725,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0015811388300841897,3.1622776601683795,90
-1.9399925149083468,0.0004995441270888421,-1.8861562358270778,0.0005507790737792297,0.05383627908126898,0.0007435737508963448,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0015811388300841897,3.1622776601683795,85
-1.9399925149083468,0.0004995441270888469,-1.8911266942523794,0.0005530877835898275,0.04886582065596734,0.0007452854696458707,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0015811388300841897,3.1622776601683795,80
-1.9399925149083468,0.0004995441270888469,-1.8992660122970182,0.0005574144980931446,0.0407265026113286,0.0007485020090777247,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0015811388300841897,3.1622776601683795,75
-1.9399925149083468,0.0004995441270888469,-1.9114923254178664,0.0005637840866265786,0.028500189490480388,0.0007532574800440574,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0015811388300841897,3.1622776601683795,70
-1.9399925149083468,0.0004995441270888454,-1.9239823211384797,0.0005696262263436733,0.01601019376986712,0.000757640002011173,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0015811388300841897,3.1622776601683795,66
-1.9399925149083468,0.0004995441270888469,-1.9444576315202695,0.000582986281156076,-0.004465116611922726,0.0007677352010460048,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0015811388300841897,3.1622776601683795,60
-1.9399925149083468,0.0004995441270888469,-1.956803980565586,0.0005975152085720909,-0.016811465657239122,0.0007788252431604328,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0015811388300841897,3.1622776601683795,55
-1.9399925149083468,0.0004995441270888469,-1.9647985156008048,0.0006146110150495155,-0.024806000692457975,0.0007920170671956217,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.0015811388300841897,3.1622776601683795,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.0009555494769926363,0.055120682622734396,0.0010782481801004159,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.005,10.0,90
-1.9399925149083468,0.0004995441270888469,-1.8861562358270778,0.0009564203578319404,0.05383627908126898,0.0010790200349318519,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.005,10.0,85
-1.9399925149083466,0.0004995441270888469,-1.8911266942523794,0.0009599645693095675,0.04886582065596712,0.0010821627923924668,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.005,10.0,80
-1.9399925149083468,0.0004995441270888469,-1.8992660122970182,0.0009668504299777069,0.0407265026113286,0.001088275741187423,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.005,10.0,75
-1.9399925149083468,0.0004995441270888469,-1.9114923254178664,0.000976914770047385,0.028500189490480388,0.0010972268693600668,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.005,10.0,70
-1.9399925149083468,0.0004995441270888469,-1.92398232113848,0.0009849020895763684,0.0160101937698669,0.0011043443579612541,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.005,10.0,66
-1.9399925149083468,0.0004995441270888421,-1.9444576315202695,0.0010037406243660525,-0.004465116611922726,0.0011211777628510593,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.005,10.0,60
-1.9399925149083468,0.0004995441270888469,-1.956803980565586,0.0010255093328022983,-0.016811465657239122,0.001140707555236474,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.005,10.0,55
-1.9399925149083468,0.0004995441270888469,-1.9647985156008048,0.0010507904820927418,-0.024806000692457975,0.0011634882776227935,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.005,10.0,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.002648764518264593,0.055120682622734396,0.0026954587379751185,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.015811388300841896,31.622776601683793,90
-1.9399925149083468,0.0004995441270888469,-1.8861562358270778,0.0026511437208304174,0.05383627908126898,0.0026977967609528165,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.015811388300841896,31.622776601683793,85
-1.9399925149083468,0.0004995441270888421,-1.8911266942523794,0.002660411764006315,0.04886582065596734,0.002706905075722484,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.015811388300841896,31.622776601683793,80
-1.9399925149083468,0.0004995441270888469,-1.8992660122970182,0.0026787474809292127,0.0407265026113286,0.0027249279626246196,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.015811388300841896,31.622776601683793,75
-1.9399925149083468,0.0004995441270888469,-1.9114923254178664,0.002705450458605855,0.028500189490480388,0.0027511827490880334,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.015811388300841896,31.622776601683793,70
-1.9399925149083468,0.0004995441270888421,-1.92398232113848,0.002724997799849729,0.0160101937698669,0.0027704074328688223,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.015811388300841896,31.622776601683793,66
-1.9399925149083468,0.0004995441270888469,-1.9444576315202695,0.0027719519495960736,-0.004465116611922726,0.0028166046839729624,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.015811388300841896,31.622776601683793,60
-1.9399925149083468,0.0004995441270888469,-1.956803980565586,0.0028280945994717207,-0.016811465657239122,0.0028718745443473102,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.015811388300841896,31.622776601683793,55
-1.9399925149083468,0.0004995441270888469,-1.9647985156008048,0.0028928014124066075,-0.024806000692457975,0.00293561651898381,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.015811388300841896,31.622776601683793,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.008248923576781473,0.055120682622734396,0.008264035606801933,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.05,100.0,90
-1.9399925149083468,0.0004995441270888454,-1.8861562358270778,0.00825631844739129,0.05383627908126898,0.008271416966858984,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.05,100.0,85
-1.9399925149083468,0.0004995441270888421,-1.8911266942523794,0.008284948916643851,0.04886582065596734,0.008299995354595512,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.05,100.0,80
-1.9399925149083468,0.0004995441270888421,-1.8992660122970182,0.008341736701247819,0.0407265026113286,0.008356680891828632,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.05,100.0,75
-1.9399925149083468,0.0004995441270888469,-1.9114923254178664,0.008424396675389224,0.028500189490480388,0.008439194492320815,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.05,100.0,70
-1.9399925149083466,0.0004995441270888469,-1.9239823211384801,0.008484186575065649,0.016010193769866454,0.00849888028951068,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.05,100.0,66
-1.9399925149083468,0.0004995441270888469,-1.9444576315202695,0.008628206146675756,-0.004465116611922726,0.008642655011305393,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.05,100.0,60
-1.9399925149083468,0.0004995441270888469,-1.956803980565586,0.008801284893839441,-0.016811465657239122,0.008815450080253152,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.05,100.0,55
-1.9399925149083468,0.0004995441270888421,-1.9647985156008048,0.009000538525847965,-0.024806000692457975,0.009014390611138526,3184000.0,0.0005,50.0,63680.0,0.005,10.0,254720.0,0.05,100.0,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.0004915560341062325,0.055120682622734396,0.0007008364071416422,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-06,0.01,90
-1.9399925149083468,0.0004995441270888469,-1.8861562358270778,0.0004938959473480346,0.05383627908126898,0.0007024795667603226,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-06,0.01,85
-1.9399925149083468,0.0004995441270888454,-1.891126694252379,0.0005041832414167126,0.048865820655967784,0.000709750009393744,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-06,0.01,80
-1.9399925149083468,0.0004995441270888469,-1.8992660122970182,0.0005241291076378172,0.0407265026113286,0.000724055009223866,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-06,0.01,75
-1.9399925149083468,0.0004995441270888469,-1.9114923254178664,0.0005522245653733514,0.028500189490480388,0.0007446450869446093,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-06,0.01,70
-1.9399925149083468,0.0004995441270888469,-1.92398232113848,0.0005765175802716408,0.0160101937698669,0.0007628347496484581,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-06,0.01,66
-1.9399925149083468,0.0004995441270888469,-1.9444576315202695,0.0006448870061510136,-0.004465116611922726,0.0008157349971721059,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-06,0.01,60
-1.9399925149083468,0.0004995441270888469,-1.956803980565586,0.0007286454756762354,-0.016811465657239122,0.0008834413190090247,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-06,0.01,55
-1.9399925149083466,0.0004995441270888469,-1.9647985156008052,0.000828880219546084,-0.02480600069245864,0.0009677741230595715,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-06,0.01,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.0004915622417811581,0.055120682622734396,0.0007008407611247192,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,1.5811388300841898e-05,0.03162277660168379,90
-1.9399925149083468,0.0004995441270888469,-1.8861562358270778,0.0004939021366930296,0.05383627908126898,0.0007024839183489528,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,1.5811388300841898e-05,0.03162277660168379,85
-1.9399925149083468,0.0004995441270888421,-1.8911266942523794,0.000504189346559647,0.04886582065596734,0.0007097543463010263,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,1.5811388300841898e-05,0.03162277660168379,80
-1.9399925149083468,0.0004995441270888469,-1.8992660122970182,0.0005241350611832092,0.0407265026113286,0.0007240593188893328,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,1.5811388300841898e-05,0.03162277660168379,75
-1.9399925149083468,0.0004995441270888469,-1.9114923254178664,0.0005522303284875833,0.028500189490480388,0.000744649360847414,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,1.5811388300841898e-05,0.03162277660168379,70
-1.9399925149083468,0.0004995441270888469,-1.92398232113848,0.000576523179016378,0.0160101937698669,0.0007628389809469024,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,1.5811388300841898e-05,0.03162277660168379,66
-1.9399925149083468,0.0004995441270888421,-1.9444576315202695,0.0006448921824031713,-0.004465116611922726,0.0008157390893132917,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,1.5811388300841898e-05,0.03162277660168379,60
-1.9399925149083468,0.0004995441270888469,-1.956803980565586,0.0007286502423475454,-0.016811465657239122,0.0008834452504723169,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,1.5811388300841898e-05,0.03162277660168379,55
-1.9399925149083468,0.0004995441270888469,-1.9647985156008048,0.0008288846014338442,-0.024806000692457975,0.0009677778760661461,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,1.5811388300841898e-05,0.03162277660168379,50
-1.9399925149083468,0.0004995441270888421,-1.8848718322856124,0.0004916243142193498,0.055120682622734396,0.0007008842994678931,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-05,0.1,90
-1.9399925149083468,0.0004995441270888469,-1.8861562358270778,0.0004939640258776107,0.05383627908126898,0.0007025274327527537,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-05,0.1,85
-1.9399925149083468,0.0004995441270888469,-1.8911266942523794,0.0005042503939235462,0.04886582065596734,0.0007097977139164436,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-05,0.1,80
-1.9399925149083468,0.0004995441270888469,-1.8992660122970182,0.0005241945929181763,0.0407265026113286,0.0007241024141332568,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-05,0.1,75
-1.9399925149083468,0.0004995441270888469,-1.9114923254178664,0.0005522879563222984,0.028500189490480388,0.0007446920985263769,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-05,0.1,70
-1.9399925149083468,0.0004995441270888469,-1.92398232113848,0.0005765791634736575,0.0160101937698669,0.0007628812926405658,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-05,0.1,66
-1.9399925149083468,0.0004995441270888454,-1.9444576315202693,0.0006449439426403993,-0.004465116611922504,0.000815780009596643,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-05,0.1,60
-1.9399925149083468,0.0004995441270888421,-1.956803980565586,0.0007286979073455623,-0.016811465657239122,0.0008834845641428915,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-05,0.1,55
-1.9399925149083468,0.0004995441270888421,-1.9647985156008048,0.0008289284190374024,-0.024806000692457975,0.0009678154053314096,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,5e-05,0.1,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.0004922446080950446,0.055120682622734396,0.0007013195342407068,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.00015811388300841897,0.31622776601683794,90
-1.9399925149083468,0.0004995441270888469,-1.8861562358270778,0.0004945824917786504,0.05383627908126898,0.0007029624286424822,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.00015811388300841897,0.31622776601683794,85
-1.9399925149083466,0.0004995441270888469,-1.8911266942523794,0.0005048604615634381,0.04886582065596712,0.0007102312444260713,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.00015811388300841897,0.31622776601683794,80
-1.9399925149083468,0.0004995441270888469,-1.8992660122970182,0.0005247895388400175,0.0407265026113286,0.0007245332255907083,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.00015811388300841897,0.31622776601683794,75
-1.9399925149083468,0.0004995441270888469,-1.9114923254178664,0.0005528639042931505,0.028500189490480388,0.000745119340494678,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.00015811388300841897,0.31622776601683794,70
-1.9399925149083468,0.0004995441270888469,-1.92398232113848,0.0005771387093587637,0.0160101937698669,0.0007633042805783666,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.00015811388300841897,0.31622776601683794,66
-1.9399925149083468,0.0004995441270888421,-1.9444576315202695,0.0006454613167227098,-0.004465116611922726,0.0008161890995929604,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.00015811388300841897,0.31622776601683794,60
-1.9399925149083468,0.0004995441270888454,-1.9568039805655857,0.0007291743859578739,-0.0168114656572389,0.0008838776046749906,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.00015811388300841897,0.31622776601683794,55
-1.9399925149083468,0.0004995441270888469,-1.9647985156008048,0.0008293664677482853,-0.024806000692457975,0.000968190617974697,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.00015811388300841897,0.31622776601683794,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.0004984050891281915,0.055120682622734396,0.0007056571177121637,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0005,1.0,90
-1.9399925149083468,0.0004995441270888469,-1.8861562358270778,0.0005007251384757939,0.05383627908126898,0.0007072976736923154,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0005,1.0,85
-1.9399925149083468,0.0004995441270888469,-1.8911266942523794,0.0005109210745602088,0.04886582065596734,0.0007145520830133494,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0005,1.0,80
-1.9399925149083468,0.0004995441270888469,-1.8992660122970182,0.0005307023161703313,0.0407265026113286,0.000728827334351225,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0005,1.0,75
-1.9399925149083468,0.0004995441270888469,-1.9114923254178664,0.0005585907235054116,0.028500189490480388,0.0007493783632419989,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0005,1.0,70
-1.9399925149083466,0.0004995441270888469,-1.9239823211384801,0.0005827046170431884,0.016010193769866454,0.000767521338877563,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0005,1.0,66
-1.9399925149083468,0.0004995441270888469,-1.9444576315202695,0.0006506124297577986,-0.004465116611922726,0.0008202687783064186,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0005,1.0,60
-1.9399925149083468,0.0004995441270888469,-1.956803980565586,0.000733922158548809,-0.016811465657239122,0.0008877984398037097,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0005,1.0,55
-1.9399925149083468,0.0004995441270888421,-1.9647985156008048,0.0008337342965236171,-0.024806000692457975,0.0009719347777030535,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0005,1.0,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.0005562700958808085,0.055120682622734396,0.0007476501551395558,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0015811388300841897,3.1622776601683795,90
-1.9399925149083468,0.0004995441270888469,-1.8861562358270778,0.0005584477554595747,0.05383627908126898,0.0007492718001411737,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0015811388300841897,3.1622776601683795,85
-1.9399925149083468,0.0004995441270888421,-1.8911266942523794,0.0005679814541224799,0.04886582065596734,0.0007564041691688645,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0015811388300841897,3.1622776601683795,80
-1.9399925149083468,0.0004995441270888469,-1.8992660122970182,0.0005865610211349871,0.0407265026113286,0.0007704532214377954,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0015811388300841897,3.1622776601683795,75
-1.9399925149083468,0.0004995441270888421,-1.9114923254178664,0.000612922991530462,0.028500189490480388,0.0007907078654317307,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0015811388300841897,3.1622776601683795,70
-1.9399925149083468,0.0004995441270888469,-1.92398232113848,0.0006356889802055523,0.0160101937698669,0.0008084830328854979,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0015811388300841897,3.1622776601683795,66
-1.9399925149083468,0.0004995441270888469,-1.9444576315202695,0.0007000419683519047,-0.004465116611922726,0.0008600017978835668,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0015811388300841897,3.1622776601683795,60
-1.9399925149083468,0.0004995441270888469,-1.956803980565586,0.0007798116641394344,-0.016811465657239122,0.0009260942535384138,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0015811388300841897,3.1622776601683795,55
-1.9399925149083468,0.0004995441270888469,-1.9647985156008048,0.0008762158814717349,-0.024806000692457975,0.0010086122177785908,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.0015811388300841897,3.1622776601683795,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.000959022568344929,0.055120682622734396,0.0010813272499589854,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.005,10.0,90
-1.9399925149083468,0.0004995441270888469,-1.8861562358270778,0.0009608570176359059,0.05383627908126898,0.001082954543482378,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.005,10.0,85
-1.9399925149083468,0.0004995441270888454,-1.891126694252379,0.000968622119404911,0.048865820655967784,0.001089850056250592,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.005,10.0,80
-1.9399925149083468,0.0004995441270888421,-1.8992660122970182,0.0009839424082630085,0.0407265026113286,0.0011034885580228561,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.005,10.0,75
-1.9399925149083468,0.0004995441270888421,-1.9114923254178664,0.0010060738368280978,0.028500189490480388,0.0011232670653317327,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.005,10.0,70
-1.9399925149083468,0.0004995441270888469,-1.92398232113848,0.0010245284612289405,0.0160101937698669,0.0011398258212451141,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.005,10.0,66
-1.9399925149083466,0.0004995441270888469,-1.94445763152027,0.0010759558515295326,-0.004465116611923392,0.00118626528624486,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.005,10.0,60
-1.9399925149083468,0.0004995441270888469,-1.956803980565586,0.0011413812679019998,-0.016811465657239122,0.0012459115272067012,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.005,10.0,55
-1.9399925149083468,0.0004995441270888469,-1.9647985156008048,0.0012223617338496008,-0.024806000692457975,0.001320497081893315,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.005,10.0,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.0026500194257460716,0.055120682622734396,0.00269669191635613,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.015811388300841896,31.622776601683793,90
-1.9399925149083468,0.0004995441270888469,-1.8861562358270778,0.00265274750701324,0.05383627908126898,0.0026993728291723465,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.015811388300841896,31.622776601683793,85
-1.9399925149083468,0.0004995441270888421,-1.8911266942523794,0.002663547932726968,0.04886582065596734,0.0027099874399788386,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.015811388300841896,31.622776601683793,80
-1.9399925149083468,0.0004995441270888469,-1.8992660122970182,0.002684963868549307,0.0407265026113286,0.002731039236320895,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.015811388300841896,31.622776601683793,75
-1.9399925149083468,0.0004995441270888469,-1.9114923254178664,0.0027161156604946016,0.028500189490480388,0.0027616713446920113,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.015811388300841896,31.622776601683793,70
-1.9399925149083468,0.0004995441270888454,-1.9239823211384797,0.0027395692090184344,0.01601019376986712,0.0027847412421822693,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.015811388300841896,31.622776601683793,66
-1.9399925149083468,0.0004995441270888469,-1.9444576315202695,0.002798911103323434,-0.004465116611922726,0.002843140464207873,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.015811388300841896,31.622776601683793,60
-1.9399925149083468,0.0004995441270888469,-1.956803980565586,0.002872142209329902,-0.016811465657239122,0.0029152607440027403,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.015811388300841896,31.622776601683793,55
-1.9399925149083468,0.0004995441270888469,-1.9647985156008048,0.002959443796179418,-0.024806000692457975,0.0030013083676379876,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.015811388300841896,31.622776601683793,50
-1.9399925149083468,0.0004995441270888469,-1.8848718322856124,0.008249326618530492,0.055120682622734396,0.008264437911564504,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.05,100.0,90
-1.9399925149083466,0.0004995441270888469,-1.8861562358270783,0.008256833570576428,0.05383627908126831,0.00827193114980455,3184000.0,0.0005,50.0,63680.0,0.015811388300841896,31.622776601683793,254720.0,0.05,100.0,85
