,latitude_min,latitude_max,greenland_error,west_antarctic_error,east_antarctic_error
60,-6.345345345345345,6.345345345345345,1.9123738409647928,3.0409243184279795,1.5827968953170015
61,-6.434434434434435,6.434434434434435,1.9123738409647928,3.0409243184279795,1.5827968953170015
62,-6.523523523523524,6.523523523523524,1.9123738409647928,3.0409243184279795,1.5827968953170015
63,-6.612612612612613,6.612612612612613,1.9123738409647928,3.0409243184279795,1.5827968953170015
64,-6.701701701701702,6.701701701701702,1.9221654489103126,3.0400632812516033,1.5799094544277523
65,-6.790790790790791,6.790790790790791,1.9221654489103126,3.0400632812516033,1.5799094544277523
66,-6.87987987987988,6.87987987987988,1.9221654489103126,3.0400632812516033,1.5799094544277523
67,-6.968968968968969,6.968968968968969,1.9221654489103126,3.0400632812516033,1.5799094544277523
68,-7.058058058058059,7.058058058058059,1.9304808468881725,3.0394366223087395,1.5772731259240775
69,-7.147147147147147,7.147147147147147,1.9304808468881725,3.0394366223087395,1.5772731259240775
70,-7.236236236236237,7.236236236236237,1.9304808468881725,3.0394366223087395,1.5772731259240775
71,-7.325325325325325,7.325325325325325,1.9304808468881725,3.0394366223087395,1.5772731259240775
72,-7.414414414414415,7.414414414414415,1.9389840791571964,3.0414352046917568,1.5745866386994216
73,-7.503503503503504,7.503503503503504,1.9389840791571964,3.0414352046917568,1.5745866386994216
74,-7.592592592592593,7.592592592592593,1.9389840791571964,3.0414352046917568,1.5745866386994216
75,-7.681681681681682,7.681681681681682,1.9389840791571964,3.0414352046917568,1.5745866386994216
76,-7.770770770770771,7.770770770770771,1.9513475494596715,3.0423195710008906,1.5741794953400121
77,-7.85985985985986,7.85985985985986,1.9513475494596715,3.0423195710008906,1.5741794953400121
78,-7.948948948948949,7.948948948948949,1.9513475494596715,3.0423195710008906,1.5741794953400121
79,-8.038038038038039,8.038038038038039,1.9513475494596715,3.0423195710008906,1.5741794953400121
80,-8.127127127127128,8.127127127127128,1.966241632301792,3.0427785954540485,1.5742345215297764
81,-8.216216216216218,8.216216216216218,1.966241632301792,3.0427785954540485,1.5742345215297764
82,-8.305305305305307,8.305305305305307,1.966241632301792,3.0427785954540485,1.5742345215297764
83,-8.394394394394395,8.394394394394395,1.966241632301792,3.0427785954540485,1.5742345215297764
84,-8.483483483483484,8.483483483483484,1.9812214899902691,3.0429847360110793,1.5750119705553625
85,-8.572572572572572,8.572572572572572,1.9812214899902691,3.0429847360110793,1.5750119705553625
86,-8.661661661661661,8.661661661661661,1.9812214899902691,3.0429847360110793,1.5750119705553625
87,-8.75075075075075,8.75075075075075,1.9812214899902691,3.0429847360110793,1.5750119705553625
88,-8.83983983983984,8.83983983983984,1.9958880127664695,3.0428239696056623,1.5737969204434281
89,-8.92892892892893,8.92892892892893,1.9958880127664695,3.0428239696056623,1.5737969204434281
90,-9.018018018018019,9.018018018018019,1.9958880127664695,3.0428239696056623,1.5737969204434281
91,-9.107107107107108,9.107107107107108,2.010342138150184,3.042755061286585,1.5717193558937899
92,-9.196196196196196,9.196196196196196,2.010342138150184,3.042755061286585,1.5717193558937899
93,-9.285285285285285,9.285285285285285,2.010342138150184,3.042755061286585,1.5717193558937899
94,-9.374374374374375,9.374374374374375,2.010342138150184,3.042755061286585,1.5717193558937899
95,-9.463463463463464,9.463463463463464,2.025528997863013,3.0427628356478147,1.5693192383601644
96,-9.552552552552553,9.552552552552553,2.025528997863013,3.0427628356478147,1.5693192383601644
97,-9.641641641641643,9.641641641641643,2.025528997863013,3.0427628356478147,1.5693192383601644
98,-9.73073073073073,9.73073073073073,2.025528997863013,3.0427628356478147,1.5693192383601644
99,-9.81981981981982,9.81981981981982,2.0410123149745534,3.044084757658548,1.5655555291774768
100,-9.90890890890891,9.90890890890891,2.0410123149745534,3.044084757658548,1.5655555291774768
101,-9.997997997997999,9.997997997997999,2.0410123149745534,3.044084757658548,1.5655555291774768
102,-10.087087087087088,10.087087087087088,2.0410123149745534,3.044084757658548,1.5655555291774768
103,-10.176176176176176,10.176176176176176,2.055262110009699,3.0469409443573783,1.5605161812028827
104,-10.265265265265265,10.265265265265265,2.055262110009699,3.0469409443573783,1.5605161812028827
105,-10.354354354354355,10.354354354354355,2.055262110009699,3.0469409443573783,1.5605161812028827
106,-10.443443443443444,10.443443443443444,2.055262110009699,3.0469409443573783,1.5605161812028827
107,-10.532532532532533,10.532532532532533,2.0690403304878067,3.050137123047693,1.5552637009732428
108,-10.621621621621623,10.621621621621623,2.0690403304878067,3.050137123047693,1.5552637009732428
109,-10.71071071071071,10.71071071071071,2.0690403304878067,3.050137123047693,1.5552637009732428
110,-10.7997997997998,10.7997997997998,2.0690403304878067,3.050137123047693,1.5552637009732428
111,-10.88888888888889,10.88888888888889,2.0813311796327003,3.053176129046142,1.5486656440080862
112,-10.977977977977979,10.977977977977979,2.0813311796327003,3.053176129046142,1.5486656440080862
113,-11.067067067067068,11.067067067067068,2.0813311796327003,3.053176129046142,1.5486656440080862
114,-11.156156156156158,11.156156156156158,2.0813311796327003,3.053176129046142,1.5486656440080862
115,-11.245245245245245,11.245245245245245,2.0918446551419847,3.054303099599398,1.539883439487082
116,-11.334334334334335,11.334334334334335,2.0918446551419847,3.054303099599398,1.539883439487082
117,-11.423423423423424,11.423423423423424,2.0918446551419847,3.054303099599398,1.539883439487082
118,-11.512512512512513,11.512512512512513,2.0918446551419847,3.054303099599398,1.539883439487082
119,-11.601601601601603,11.601601601601603,2.0998496992930225,3.0553325433309966,1.528595158227673
120,-11.69069069069069,11.69069069069069,2.0998496992930225,3.0553325433309966,1.528595158227673
121,-11.77977977977978,11.77977977977978,2.0998496992930225,3.0553325433309966,1.528595158227673
122,-11.86886886886887,11.86886886886887,2.0998496992930225,3.0553325433309966,1.528595158227673
123,-11.957957957957959,11.957957957957959,2.106400531114553,3.0561523005953033,1.517869407242064
124,-12.047047047047048,12.047047047047048,2.106400531114553,3.0561523005953033,1.517869407242064
125,-12.136136136136138,12.136136136136138,2.106400531114553,3.0561523005953033,1.517869407242064
126,-12.225225225225225,12.225225225225225,2.106400531114553,3.0561523005953033,1.517869407242064
127,-12.314314314314315,12.314314314314315,2.112618626955134,3.05669611610103,1.507643416782789
128,-12.403403403403404,12.403403403403404,2.112618626955134,3.05669611610103,1.507643416782789
129,-12.492492492492493,12.492492492492493,2.112618626955134,3.05669611610103,1.507643416782789
130,-12.581581581581583,12.581581581581583,2.112618626955134,3.05669611610103,1.507643416782789
131,-12.67067067067067,12.67067067067067,2.1187064867333723,3.0581598207923477,1.4978716575185496
132,-12.75975975975976,12.75975975975976,2.1187064867333723,3.0581598207923477,1.4978716575185496
133,-12.84884884884885,12.84884884884885,2.1187064867333723,3.0581598207923477,1.4978716575185496
134,-12.937937937937939,12.937937937937939,2.1187064867333723,3.0581598207923477,1.4978716575185496
135,-13.027027027027028,13.027027027027028,2.1243732866587193,3.0597748618326426,1.4885664371933274
136,-13.116116116116117,13.116116116116117,2.1243732866587193,3.0597748618326426,1.4885664371933274
137,-13.205205205205205,13.205205205205205,2.1243732866587193,3.0597748618326426,1.4885664371933274
138,-13.294294294294295,13.294294294294295,2.1243732866587193,3.0597748618326426,1.4885664371933274
139,-13.383383383383384,13.383383383383384,2.1303486149747224,3.0618390135919413,1.479581167369138
140,-13.472472472472473,13.472472472472473,2.1303486149747224,3.0618390135919413,1.479581167369138
141,-13.561561561561563,13.561561561561563,2.1303486149747224,3.0618390135919413,1.479581167369138
142,-13.65065065065065,13.65065065065065,2.1303486149747224,3.0618390135919413,1.479581167369138
143,-13.73973973973974,13.73973973973974,2.137303693780546,3.0636690332412635,1.4712038100758078
144,-13.82882882882883,13.82882882882883,2.137303693780546,3.0636690332412635,1.4712038100758078
145,-13.917917917917919,13.917917917917919,2.137303693780546,3.0636690332412635,1.4712038100758078
146,-14.007007007007008,14.007007007007008,2.137303693780546,3.0636690332412635,1.4712038100758078
147,-14.096096096096097,14.096096096096097,2.1423630405769694,3.065160497036665,1.4628232986538938
148,-14.185185185185185,14.185185185185185,2.1423630405769694,3.065160497036665,1.4628232986538938
149,-14.274274274274275,14.274274274274275,2.1423630405769694,3.065160497036665,1.4628232986538938
150,-14.363363363363364,14.363363363363364,2.1475962440574707,3.066945729369393,1.4545861895233285
151,-14.452452452452453,14.452452452452453,2.1475962440574707,3.066945729369393,1.4545861895233285
152,-14.541541541541543,14.541541541541543,2.1475962440574707,3.066945729369393,1.4545861895233285
153,-14.630630630630632,14.630630630630632,2.1475962440574707,3.066945729369393,1.4545861895233285
154,-14.71971971971972,14.71971971971972,2.152134364332059,3.068614890028424,1.4466624091542395
155,-14.80880880880881,14.80880880880881,2.152134364332059,3.068614890028424,1.4466624091542395
156,-14.897897897897899,14.897897897897899,2.152134364332059,3.068614890028424,1.4466624091542395
157,-14.986986986986988,14.986986986986988,2.152134364332059,3.068614890028424,1.4466624091542395
158,-15.076076076076077,15.076076076076077,2.1565055905962502,3.070058199800024,1.438333956852411
159,-15.165165165165165,15.165165165165165,2.1565055905962502,3.070058199800024,1.438333956852411
160,-15.254254254254255,15.254254254254255,2.1565055905962502,3.070058199800024,1.438333956852411
161,-15.343343343343344,15.343343343343344,2.1565055905962502,3.070058199800024,1.438333956852411
162,-15.432432432432433,15.432432432432433,2.1611233273144372,3.07162479966976,1.4301552633700056
163,-15.521521521521523,15.521521521521523,2.1611233273144372,3.07162479966976,1.4301552633700056
164,-15.610610610610612,15.610610610610612,2.1611233273144372,3.07162479966976,1.4301552633700056
165,-15.6996996996997,15.6996996996997,2.1611233273144372,3.07162479966976,1.4301552633700056
166,-15.78878878878879,15.78878878878879,2.16454712052924,3.0728734804741666,1.420059923911586
167,-15.877877877877879,15.877877877877879,2.16454712052924,3.0728734804741666,1.420059923911586
168,-15.966966966966968,15.966966966966968,2.16454712052924,3.0728734804741666,1.420059923911586
169,-16.056056056056057,16.056056056056057,2.16454712052924,3.0728734804741666,1.420059923911586
170,-16.145145145145143,16.145145145145143,2.167588188323745,3.074019905607851,1.4097650106649653
171,-16.234234234234236,16.234234234234236,2.167588188323745,3.074019905607851,1.4097650106649653
172,-16.323323323323322,16.323323323323322,2.167588188323745,3.074019905607851,1.4097650106649653
173,-16.412412412412415,16.412412412412415,2.167588188323745,3.074019905607851,1.4097650106649653
174,-16.5015015015015,16.5015015015015,2.170201879711095,3.0745915560984454,1.400654703497189
175,-16.590590590590594,16.590590590590594,2.170201879711095,3.0745915560984454,1.400654703497189
176,-16.67967967967968,16.67967967967968,2.170201879711095,3.0745915560984454,1.400654703497189
177,-16.76876876876877,16.76876876876877,2.170201879711095,3.0745915560984454,1.400654703497189
178,-16.85785785785786,16.85785785785786,2.1727739615547335,3.0761419179525817,1.391905492240534
179,-16.946946946946948,16.946946946946948,2.1727739615547335,3.0761419179525817,1.391905492240534
180,-17.036036036036037,17.036036036036037,2.1727739615547335,3.0761419179525817,1.391905492240534
181,-17.125125125125127,17.125125125125127,2.1727739615547335,3.0761419179525817,1.391905492240534
