,segment,greenland_contribution,west_antarctic_contribution,east_antarctic_contribution,error
183,20.0,0.14999999999999997,0.5,0.35000000000000003,1.3980100487478053
184,20.0,0.09999999999999998,0.5,0.4,1.4406659315525647
185,20.0,0.04999999999999999,0.5,0.45,1.4761553917451806
186,20.0,0.0,0.5,0.5,1.5061444744994794
187,20.0,0.3999999999999999,0.6000000000000001,0.0,0.8116003199915426
188,20.0,0.35999999999999993,0.6000000000000001,0.039999999999999994,1.041022279902031
189,20.0,0.31999999999999995,0.6000000000000001,0.07999999999999999,1.1882668471523774
190,20.0,0.2799999999999999,0.6000000000000001,0.11999999999999998,1.2907805531932401
191,20.0,0.23999999999999994,0.6000000000000001,0.15999999999999998,1.3662585513455074
192,20.0,0.19999999999999996,0.6000000000000001,0.19999999999999996,1.4241499453848967
193,20.0,0.15999999999999995,0.6000000000000001,0.23999999999999996,1.46995996621666
194,20.0,0.11999999999999994,0.6000000000000001,0.27999999999999997,1.507211333248457
195,20.0,0.07999999999999996,0.6000000000000001,0.31999999999999995,1.537938829076862
196,20.0,0.03999999999999998,0.6000000000000001,0.35999999999999993,1.5637825796465579
197,20.0,0.0,0.6000000000000001,0.3999999999999999,1.5858211840776097
198,20.0,0.29999999999999993,0.7000000000000001,0.0,1.3606974445432336
199,20.0,0.26999999999999996,0.7000000000000001,0.029999999999999992,1.4486107829412365
200,20.0,0.23999999999999994,0.7000000000000001,0.059999999999999984,1.5103422479956095
201,20.0,0.20999999999999996,0.7000000000000001,0.08999999999999997,1.556071960666225
202,20.0,0.17999999999999997,0.7000000000000001,0.11999999999999997,1.591307897770714
203,20.0,0.14999999999999997,0.7000000000000001,0.14999999999999997,1.619290349696782
204,20.0,0.12,0.7000000000000001,0.17999999999999994,1.6420500454490745
205,20.0,0.09,0.7000000000000001,0.20999999999999994,1.6609243714567237
206,20.0,0.06,0.7000000000000001,0.23999999999999994,1.676830006457032
207,20.0,0.030000000000000027,0.7000000000000001,0.2699999999999999,1.6904162899434794
208,20.0,0.0,0.7000000000000001,0.29999999999999993,1.702156057557897
209,20.0,0.19999999999999996,0.8,0.0,1.9245494015519595
210,20.0,0.17999999999999997,0.8,0.019999999999999997,1.9168578542758101
211,20.0,0.15999999999999998,0.8,0.039999999999999994,1.9108794213893276
212,20.0,0.13999999999999996,0.8,0.05999999999999999,1.9060991183852496
213,20.0,0.11999999999999997,0.8,0.07999999999999999,1.902189575665148
214,20.0,0.09999999999999998,0.8,0.09999999999999998,1.898932732588419
215,20.0,0.07999999999999997,0.8,0.11999999999999998,1.8961777295120614
216,20.0,0.05999999999999997,0.8,0.13999999999999999,1.893816872423995
217,20.0,0.03999999999999998,0.8,0.15999999999999998,1.8917712248116219
218,20.0,0.01999999999999999,0.8,0.17999999999999997,1.8899816094744093
219,20.0,0.0,0.8,0.19999999999999996,1.8884027899819642
220,20.0,0.09999999999999998,0.9,0.0,2.5037590075965848
221,20.0,0.08999999999999998,0.9,0.009999999999999998,2.4603932036254905
222,20.0,0.07999999999999999,0.9,0.019999999999999997,2.422526603915823
223,20.0,0.06999999999999998,0.9,0.029999999999999995,2.3891755486649657
224,20.0,0.059999999999999984,0.9,0.039999999999999994,2.3595777776514195
225,20.0,0.04999999999999999,0.9,0.04999999999999999,2.333133458487006
226,20.0,0.03999999999999999,0.9,0.05999999999999999,2.3093641107047755
227,20.0,0.029999999999999985,0.9,0.06999999999999999,2.2878833948318875
228,20.0,0.01999999999999999,0.9,0.07999999999999999,2.268375951629823
229,20.0,0.009999999999999995,0.9,0.08999999999999998,2.2505818168850196
230,20.0,0.0,0.9,0.09999999999999998,2.2342847699266253
231,20.0,0.0,1.0,0.0,3.0989623704916185
232,20.0,0.0,1.0,0.0,3.0989623704916185
233,20.0,0.0,1.0,0.0,3.0989623704916185
234,20.0,0.0,1.0,0.0,3.0989623704916185
235,20.0,0.0,1.0,0.0,3.0989623704916185
236,20.0,0.0,1.0,0.0,3.0989623704916185
237,20.0,0.0,1.0,0.0,3.0989623704916185
238,20.0,0.0,1.0,0.0,3.0989623704916185
239,20.0,0.0,1.0,0.0,3.0989623704916185
240,20.0,0.0,1.0,0.0,3.0989623704916185
241,20.0,0.0,1.0,0.0,3.0989623704916185
242,30.0,1.0,0.0,0.0,2.4347315120331277
243,30.0,0.9,0.0,0.1,0.8120750948897006
244,30.0,0.8,0.0,0.2,0.1047258227266105
245,30.0,0.7,0.0,0.30000000000000004,0.2914464543975123
246,30.0,0.6,0.0,0.4,0.5447499780427081
247,30.0,0.5,0.0,0.5,0.7206611926263652
248,30.0,0.3999999999999999,0.0,0.6000000000000001,0.8499484685417434
249,30.0,0.29999999999999993,0.0,0.7000000000000001,0.9489788139918225
250,30.0,0.19999999999999996,0.0,0.8,1.0272610453346704
251,30.0,0.09999999999999998,0.0,0.9,1.0906973597736183
252,30.0,0.0,0.0,1.0,1.1431451885083412
253,30.0,0.9,0.1,0.0,1.9230067556051988
254,30.0,0.81,0.1,0.09,0.5809098597024945
255,30.0,0.72,0.1,0.18,0.035076468092214076
256,30.0,0.63,0.1,0.27,0.3887529326168467
257,30.0,0.54,0.1,0.36,0.6182647713848222
258,30.0,0.45000000000000007,0.1,0.44999999999999996,0.7792338562381186
259,30.0,0.36,0.1,0.54,0.8983759266598778
260,30.0,0.27,0.1,0.63,0.9901192392221563
261,30.0,0.18000000000000005,0.1,0.72,1.062940349276232
262,30.0,0.09000000000000008,0.1,0.8099999999999999,1.1221460868445736
263,30.0,0.0,0.1,0.9,1.1712284995884592
264,30.0,0.8,0.2,0.0,1.3985571906182923
265,30.0,0.7200000000000001,0.2,0.08,0.32596069730666255
266,30.0,0.64,0.2,0.16,0.1945557248035407
267,30.0,0.56,0.2,0.24,0.5019311312062532
268,30.0,0.48000000000000004,0.2,0.32,0.7048559173506758
269,30.0,0.4,0.2,0.4,0.8488386079871287
270,30.0,0.32000000000000006,0.2,0.48,0.9563032536972046
271,30.0,0.24,0.2,0.56,1.0395793064428096
272,30.0,0.16000000000000003,0.2,0.64,1.1060073467635962
273,30.0,0.08000000000000007,0.2,0.72,1.1602305917832867
274,30.0,0.0,0.2,0.8,1.2053296177229318
275,30.0,0.7,0.30000000000000004,0.0,0.8609022091912552
