,segment,greenland_contribution,west_antarctic_contribution,east_antarctic_contribution,error
107,6,0.19999999999999996,0.8,0.0,1.9479849557043474
108,6,0.09999999999999995,0.8,0.1,2.021733124577787
109,6,0.09999999999999998,0.9,0.0,2.4881812073957743
110,11,1.0,0.0,0.0,2.081331179632723
111,11,0.9,0.0,0.1,0.4351552381363879
112,11,0.8,0.0,0.2,0.2825547502042827
113,11,0.7,0.0,0.30000000000000004,0.6845177987677077
114,11,0.6,0.0,0.4,0.9415238096763399
115,11,0.5,0.0,0.5,1.1200062835229165
116,11,0.3999999999999999,0.0,0.6000000000000001,1.251183325855757
117,11,0.29999999999999993,0.0,0.7000000000000001,1.351661178184026
118,11,0.19999999999999996,0.0,0.8,1.4310876453444632
119,11,0.09999999999999998,0.0,0.9,1.4954511957843128
120,11,0.9,0.1,0.0,1.6246296453792564
121,11,0.8,0.1,0.1,0.14695106548506387
122,11,0.7,0.1,0.2,0.4928851505799884
123,11,0.6,0.1,0.30000000000000004,0.8500542153448142
124,11,0.5,0.1,0.4,1.0779829176815232
125,11,0.4,0.1,0.5,1.2360720297996972
126,11,0.29999999999999993,0.1,0.6000000000000001,1.3521564170834643
127,11,0.19999999999999996,0.1,0.7000000000000001,1.4410139765236951
128,11,0.09999999999999998,0.1,0.8,1.511218101202599
129,11,0.8,0.2,0.0,1.1565715380483086
130,11,0.7000000000000001,0.2,0.1,0.14556274429346983
131,11,0.6000000000000001,0.2,0.2,0.7054642570947222
132,11,0.5,0.2,0.30000000000000004,1.0169678803144713
133,11,0.4,0.2,0.4,1.2153712469085824
134,11,0.30000000000000004,0.2,0.5,1.3528066935080247
135,11,0.19999999999999996,0.2,0.6000000000000001,1.4536339388693658
136,11,0.09999999999999998,0.2,0.7000000000000001,1.530760690975166
137,11,0.7,0.30000000000000004,0.0,0.6767279271377283
138,11,0.6,0.30000000000000004,0.1,0.4424835850853559
139,11,0.49999999999999994,0.30000000000000004,0.2,0.9203283259612064
140,11,0.3999999999999999,0.30000000000000004,0.30000000000000004,1.1852760533539906
141,11,0.29999999999999993,0.30000000000000004,0.4,1.3536983211113474
142,11,0.19999999999999996,0.30000000000000004,0.5,1.470216074080405
143,11,0.09999999999999987,0.30000000000000004,0.6000000000000001,1.555619680649114
144,11,0.6,0.4,0.0,0.18464800615701762
145,11,0.5,0.4,0.1,0.7439118077363707
146,11,0.39999999999999997,0.4,0.2,1.1375143970224755
147,11,0.29999999999999993,0.4,0.30000000000000004,1.3549962837481648
148,11,0.19999999999999996,0.4,0.4,1.4929737946372965
149,11,0.09999999999999998,0.4,0.5,1.5883060381842657
150,11,0.5,0.5,0.0,0.32014232001239684
151,11,0.4,0.5,0.1,1.0499508331295337
152,11,0.3,0.5,0.2,1.3570603150384914
153,11,0.19999999999999996,0.5,0.30000000000000004,1.5261464164890992
154,11,0.09999999999999998,0.5,0.4,1.6332074546739206
155,11,0.3999999999999999,0.6000000000000001,0.0,0.8381419586546843
156,11,0.29999999999999993,0.6000000000000001,0.1,1.3607072704921948
157,11,0.1999999999999999,0.6000000000000001,0.2,1.5788742978167793
158,11,0.09999999999999987,0.6000000000000001,0.30000000000000004,1.6987445985313583
159,11,0.29999999999999993,0.7000000000000001,0.0,1.3698762739458399
160,11,0.19999999999999993,0.7000000000000001,0.1,1.6762910412167071
161,11,0.09999999999999992,0.7000000000000001,0.2,1.8032365241638142
162,11,0.19999999999999996,0.8,0.0,1.915898864267035
163,11,0.09999999999999995,0.8,0.1,1.996815508496391
164,11,0.09999999999999998,0.9,0.0,2.476793484743624
165,16,1.0,0.0,0.0,2.164547120529263
166,16,0.9,0.0,0.1,0.5389241105339015
167,16,0.8,0.0,0.2,0.16976805286589633
168,16,0.7,0.0,0.30000000000000004,0.5667089010483151
169,16,0.6,0.0,0.4,0.8205038315094084
