version https://git-lfs.github.com/spec/v1,setup_index,gmsl_true_mm,altimetry_estimate_mm,altimetry_std_mm,altimetry_z,truth_length_scale_m,truth_gmsl_std_nd,altimetry_degree_density,altimetry_error_std_nd,prior_z__accurate_prior__1,prior_z__length_scale__0p05,prior_z__length_scale__0p15,prior_z__length_scale__0p4,prior_z__mean_offset__1,prior_z__mean_offset__10,prior_z__mean_offset__50,prior_z__std_multiplier__0p5,prior_z__std_multiplier__2,prior_mean_mm__accurate_prior__1,prior_mean_mm__length_scale__0p05,prior_mean_mm__length_scale__0p15,prior_mean_mm__length_scale__0p4,prior_mean_mm__mean_offset__1,prior_mean_mm__mean_offset__10,prior_mean_mm__mean_offset__50,prior_mean_mm__std_multiplier__0p5,prior_mean_mm__std_multiplier__2,prior_std_mm__accurate_prior__1,prior_std_mm__length_scale__0p05,prior_std_mm__length_scale__0p15,prior_std_mm__length_scale__0p4,prior_std_mm__mean_offset__1,prior_std_mm__mean_offset__10,prior_std_mm__mean_offset__50,prior_std_mm__std_multiplier__0p5,prior_std_mm__std_multiplier__2,posterior_z__accurate_prior__1,posterior_z__length_scale__0p05,posterior_z__length_scale__0p15,posterior_z__length_scale__0p4,posterior_z__mean_offset__1,posterior_z__mean_offset__10,posterior_z__mean_offset__50,posterior_z__std_multiplier__0p5,posterior_z__std_multiplier__2,posterior_mean_mm__accurate_prior__1,posterior_mean_mm__length_scale__0p05,posterior_mean_mm__length_scale__0p15,posterior_mean_mm__length_scale__0p4,posterior_mean_mm__mean_offset__1,posterior_mean_mm__mean_offset__10,posterior_mean_mm__mean_offset__50,posterior_mean_mm__std_multiplier__0p5,posterior_mean_mm__std_multiplier__2,posterior_std_mm__accurate_prior__1,posterior_std_mm__length_scale__0p05,posterior_std_mm__length_scale__0p15,posterior_std_mm__length_scale__0p4,posterior_std_mm__mean_offset__1,posterior_std_mm__mean_offset__10,posterior_std_mm__mean_offset__50,posterior_std_mm__std_multiplier__0p5,posterior_std_mm__std_multiplier__2,prior_bias_mm__accurate_prior__1,prior_bias_mm__length_scale__0p05,prior_bias_mm__length_scale__0p15,prior_bias_mm__length_scale__0p4,prior_bias_mm__mean_offset__1,prior_bias_mm__mean_offset__10,prior_bias_mm__mean_offset__50,prior_bias_mm__std_multiplier__0p5,prior_bias_mm__std_multiplier__2,posterior_bias_mm__accurate_prior__1,posterior_bias_mm__length_scale__0p05,posterior_bias_mm__length_scale__0p15,posterior_bias_mm__length_scale__0p4,posterior_bias_mm__mean_offset__1,posterior_bias_mm__mean_offset__10,posterior_bias_mm__mean_offset__50,posterior_bias_mm__std_multiplier__0p5,posterior_bias_mm__std_multiplier__2,cg_iterations__accurate_prior__1,cg_iterations__length_scale__0p05,cg_iterations__length_scale__0p15,cg_iterations__length_scale__0p4,cg_iterations__mean_offset__1,cg_iterations__mean_offset__10,cg_iterations__mean_offset__50,cg_iterations__std_multiplier__0p5,cg_iterations__std_multiplier__2,runtime_s__accurate_prior__1,runtime_s__length_scale__0p05,runtime_s__length_scale__0p15,runtime_s__length_scale__0p4,runtime_s__mean_offset__1,runtime_s__mean_offset__10,runtime_s__mean_offset__50,runtime_s__std_multiplier__0p5,runtime_s__std_multiplier__2
,10.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,68.20764657600012,90.86110612199991,62.11582757200017,45.697567858999946,83.0208418279999,64.18689068100002,63.524278590999984,36.99730235399966,194.31124278800007
,11.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,70.98531357299998,94.73383925100006,62.00190879999991,47.00733722000018,82.61317112999996,64.3944551110003,63.5556843520003,40.343343041000026,202.7440306579997
,12.0,3.60062764152507,3.4065412741817114,0.08222237557849003,-2.360505470412767,636800.0,0.01,5.0,0.003,-0.3600627641525194,-0.36006276415251864,-0.3600627641525207,-0.36006276415252214,-0.260062764152516,0.6399372358475145,4.639937235847649,-0.7201255283050388,-0.1800313820762597,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999655,9.999999999999677,9.99999999999962,9.99999999999958,9.999999999999655,9.999999999999655,9.999999999999655,4.999999999999828,19.99999999999931,0.23369940451072416,0.38247541701619675,0.08445748000047273,-0.23772773970999733,0.24804466055457572,0.31921489801037023,-0.1005087375885398,-0.034853234799625044,0.5388056824273805,3.6229033775100463,3.6413657459292157,3.608188891319585,3.580764475812772,3.6242707371613845,3.631054534590704,3.5910473599347386,3.597611721464795,3.6543044889890774,0.09531789792795092,0.10651169354086971,0.08952729579988009,0.08355426142750118,0.09531789792795092,0.09531789792795092,0.09531789792795092,0.08653199846768637,0.09962190306194801,-3.60062764152507,-3.60062764152507,-3.60062764152507,-3.60062764152507,-2.60062764152507,6.399372358474924,46.39937235847489,-3.60062764152507,-3.60062764152507,0.02227573598497612,0.04073810440414549,0.007561249794514779,-0.01986316571229807,0.023643095636314282,0.03042689306563373,-0.00958028159033164,-0.003015920060275068,0.05367684746400725,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,216.0,68.30694825299997,94.43580163499996,66.49300320199995,50.436736942999914,84.0701895129996,64.09852284599992,63.80297794600028,40.10413033499981,193.37714071999972
,13.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,72.12168820999977,90.9181818200002,65.01383741600011,50.37887476899982,84.12865568500001,61.6638232790001,62.71629887800009,42.53202632900002,194.07009306099962
,14.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,67.9757124040002,93.45475227499992,63.55446704699989,46.312505171999874,83.7966512779999,60.73467464999976,59.58796070199969,37.48789831100021,197.54399789199988
,15.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,67.42544350499975,95.74379851200001,57.499774042000126,47.62744089800003,83.4055955040003,62.024689927000054,62.027474412000174,37.217673368000305,192.48876798399988
,16.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,70.23956061999979,87.25367022,67.27325829300003,48.41860379200011,84.66962300199975,63.996434990000125,59.769357221000064,43.9129061120002,201.52985480899997
,17.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,68.86302582200005,96.74782327499997,62.7093927599999,49.27253473499991,80.89474102500026,65.3711389529999,64.31381381300025,37.359505491000164,192.1803621109998
,18.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,71.35535310299974,93.24176860400007,66.85031728900003,51.6866297869999,83.34080710399985,65.62153265799998,65.21479938899984,41.837088838,199.72005014700017
,19.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,69.70144241900016,94.73621043000003,65.07029360699994,46.7421131829999,83.67222739399995,62.96484406299987,60.83696781799972,38.503014451000126,205.55815694300009
,20.0,3.6006276415250476,3.4065412741816896,0.08222237557849003,-2.360505470412756,636800.0,0.01,5.0,0.003,-0.36006276415252136,-0.3600627641525205,-0.36006276415252253,-0.3600627641525246,-0.2600627641525168,0.6399372358475243,4.6399372358477065,-0.7201255283050427,-0.18003138207626068,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999538,9.999999999999563,9.999999999999506,9.99999999999945,9.999999999999538,9.999999999999538,9.999999999999538,4.999999999999769,19.999999999999076,0.2337257472070721,0.38247551065067165,0.08445760883708799,-0.2377275195860581,0.24804483111799464,0.31921572029351464,-0.10050894555297131,-0.03485322807068096,0.5389510681889703,3.622905888466017,3.641365752186671,3.6081889028882013,3.5807644938505705,3.6242707534462255,3.63105461300388,3.5910473401009955,3.5976117220563273,3.6543189721495857,0.0953178980372744,0.10651168382602967,0.08952729620535181,0.08355426291858707,0.0953178980372744,0.0953178980372744,0.0953178980372744,0.08653199820125981,0.09962190223494008,-3.6006276415250476,-3.6006276415250476,-3.6006276415250476,-3.6006276415250476,-2.6006276415250476,6.399372358474947,46.39937235847492,-3.6006276415250476,-3.6006276415250476,0.02227824694096947,0.04073811066162358,0.007561261363153715,-0.019863147674477055,0.02364311192117796,0.030426971478832332,-0.009580301424052085,-0.003015919468720263,0.053691330624538125,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,216.0,67.72309352100001,95.49997078000001,69.32034737100003,47.34632681699986,85.51210160099981,59.99513000099978,64.63423352500013,38.61991100200021,180.27038670799993
,21.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,64.77480060800008,94.552943078,57.535076161000006,48.23526079300018,82.01517585900001,61.064222642999994,63.25498697100011,37.140327870999954,181.76762742599976
,22.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,66.05915204700023,95.27958572600005,64.66364116,47.71489367499976,81.98083882300034,64.34266301000025,64.96089818200016,36.3688012130001,190.77218485000003
,23.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,66.74259178400007,100.23868569699994,66.88821581800016,47.58674903300016,84.73504603900028,66.12546871900031,63.26718784700006,41.27712302300006,197.97269107699958
,24.0,3.6006276415250804,3.406541274181723,0.08222237557849003,-2.360505470412751,636800.0,0.01,5.0,0.003,-0.360062764152518,-0.36006276415251703,-0.3600627641525187,-0.3600627641525211,-0.2600627641525152,0.6399372358475091,4.639937235847616,-0.720125528305036,-0.180031382076259,0.0,0.0,0.0,0.0,1.0,9.999999999999995,49.999999999999964,0.0,0.0,9.999999999999725,9.99999999999975,9.999999999999703,9.999999999999638,9.999999999999725,9.999999999999725,9.999999999999725,4.999999999999862,19.99999999999945,0.2336957674958366,0.3824754709481163,0.08445750831076598,-0.23772774059306273,0.24804531882953296,0.3192160732691514,-0.1005087338955452,-0.0348532470125538,0.5388666907266731,3.6229030308201944,3.641365750453441,3.6081888938836575,3.5807644755594232,3.6242707998884724,3.6310546465903504,3.5910473602941755,3.5976117204203515,3.6543105665730056,0.09531789785414413,0.10651169035069163,0.08952729614938482,0.08355426218288309,0.09531789785414413,0.09531789785414413,0.09531789785414413,0.08653199811319212,0.09962190272984325,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-3.6006276415250804,-2.6006276415250804,6.399372358474914,46.399372358474885,-3.6006276415250804,-3.6006276415250804,0.022275389295113968,0.04073810892836072,0.007561252358577075,-0.01986316596565718,0.023643158363392036,0.030427005065269963,-0.00958028123090493,-0.0030159211047289247,0.053682925047925156,97.0,125.0,87.0,57.0,111.0,89.0,90.0,54.0,218.0,69.12052993800035,90.7339267970001,59.816635774999895,44.71727253799986,78.7505251460002,56.61657382600015,62.60710251599994,37.52365407399975,176.30352831599976
