true_mean,true_std,est_mean,est_std,error_mean,error_std,G,W,E
0.0,0.006857298454240337,0.0,0.006787803661698949,0.0,0.009648669371488514,0.6363636363636364,0.18181818181818182,0.18181818181818182
0.0,0.007544668623332704,0.0,0.007464971923242717,0.0,0.010613568224244994,0.7272727272727273,0.18181818181818182,0.09090909090909088
0.0,0.007760273973966746,0.0,0.007677433267037334,0.0,0.010916264641388885,0.0,0.2727272727272727,0.7272727272727273
0.0,0.006976564759829098,0.0,0.006905278157125784,0.0,0.00981607468774396,0.09090909090909091,0.2727272727272727,0.6363636363636364
0.0,0.006357899579285358,0.0,0.006296024701329402,0.0,0.008947782635939863,0.18181818181818182,0.2727272727272727,0.5454545454545454
0.0,0.005955933662121367,0.0,0.005900352820572737,0.0,0.008383752691654919,0.2727272727272727,0.2727272727272727,0.4545454545454546
0.0,0.005815774413612344,0.0,0.005762427919700035,0.0,0.00818711228454615,0.36363636363636365,0.2727272727272727,0.36363636363636365
0.0,0.005955933662121354,0.0,0.005900352820572903,0.0,0.008383752691655026,0.4545454545454546,0.2727272727272727,0.2727272727272727
0.0,0.0063578995792854,0.0,0.0062960247013299185,0.0,0.008947782635940257,0.5454545454545454,0.2727272727272727,0.18181818181818188
0.0,0.006976564759829098,0.0,0.006905278157125784,0.0,0.00981607468774396,0.6363636363636364,0.2727272727272727,0.09090909090909094
0.0,0.007760273973966743,0.0,0.0076774332670375015,0.0,0.010916264641389,0.7272727272727273,0.2727272727272727,0.0
0.0,0.007322717877999673,0.0,0.0072462838793270895,0.0,0.010301981711329703,0.0,0.36363636363636365,0.6363636363636364
0.0,0.006612315371744011,0.0,0.006546533647264489,0.0,0.009304827637853817,0.09090909090909091,0.36363636363636365,0.5454545454545454
0.0,0.006092869565742632,0.0,0.006035126451429606,0.0,0.008575885425418072,0.18181818181818182,0.36363636363636365,0.4545454545454545
0.0,0.00581577441361231,0.0,0.005762427919699463,0.0,0.008187112284545724,0.2727272727272727,0.36363636363636365,0.36363636363636365
0.0,0.005815774413612344,0.0,0.005762427919700035,0.0,0.00818711228454615,0.36363636363636365,0.36363636363636365,0.2727272727272727
0.0,0.006092869565742631,0.0,0.006035126451429738,0.0,0.008575885425418164,0.4545454545454546,0.36363636363636365,0.18181818181818177
0.0,0.006612315371744015,0.0,0.006546533647264349,0.0,0.00930482763785372,0.5454545454545454,0.36363636363636365,0.09090909090909094
0.0,0.007322717877999691,0.0,0.007246283879326881,0.0,0.01030198171132957,0.6363636363636364,0.36363636363636365,0.0
0.0,0.007093826161222984,0.0,0.007020787299497347,0.0,0.009980672517943611,0.0,0.4545454545454546,0.5454545454545454
0.0,0.006486354971618484,0.0,0.006422500674757423,0.0,0.009128051037056014,0.09090909090909091,0.4545454545454546,0.4545454545454545
0.0,0.006092869565742588,0.0,0.006035126451429245,0.0,0.008575885425417788,0.18181818181818182,0.4545454545454546,0.36363636363636354
0.0,0.005955933662121366,0.0,0.005900352820572863,0.0,0.008383752691655007,0.2727272727272727,0.4545454545454546,0.2727272727272727
0.0,0.006092869565742588,0.0,0.006035126451429245,0.0,0.008575885425417788,0.36363636363636365,0.4545454545454546,0.18181818181818177
0.0,0.006486354971618482,0.0,0.00642250067475795,0.0,0.009128051037056382,0.4545454545454546,0.4545454545454546,0.09090909090909083
0.0,0.007093826161222984,0.0,0.007020787299497347,0.0,0.009980672517943611,0.5454545454545454,0.4545454545454546,0.0
0.0,0.007093826161222981,0.0,0.007020787299497597,0.0,0.009980672517943785,0.0,0.5454545454545454,0.4545454545454546
0.0,0.006612315371744015,0.0,0.006546533647264349,0.0,0.00930482763785372,0.09090909090909091,0.5454545454545454,0.36363636363636365
0.0,0.0063578995792854,0.0,0.006296024701330007,0.0,0.008947782635940319,0.18181818181818182,0.5454545454545454,0.2727272727272727
0.0,0.006357899579285402,0.0,0.006296024701329784,0.0,0.008947782635940163,0.2727272727272727,0.5454545454545454,0.18181818181818188
0.0,0.006612315371744015,0.0,0.006546533647264349,0.0,0.00930482763785372,0.36363636363636365,0.5454545454545454,0.09090909090909094
0.0,0.007093826161222984,0.0,0.007020787299497347,0.0,0.009980672517943611,0.4545454545454546,0.5454545454545454,0.0
0.0,0.007322717877999688,0.0,0.0072462838793270375,0.0,0.010301981711329677,0.0,0.6363636363636364,0.36363636363636365
0.0,0.006976564759829098,0.0,0.006905278157125784,0.0,0.00981607468774396,0.09090909090909091,0.6363636363636364,0.2727272727272727
0.0,0.006857298454240335,0.0,0.006787803661699186,0.0,0.00964866937148868,0.18181818181818182,0.6363636363636364,0.18181818181818177
0.0,0.006976564759829081,0.0,0.006905278157125975,0.0,0.009816074687744083,0.2727272727272727,0.6363636363636364,0.09090909090909094
0.0,0.007322717877999691,0.0,0.007246283879326881,0.0,0.01030198171132957,0.36363636363636365,0.6363636363636364,0.0
0.0,0.007760273973966746,0.0,0.007677433267037334,0.0,0.010916264641388885,0.0,0.7272727272727273,0.2727272727272727
0.0,0.007544668623332703,0.0,0.007464971923242717,0.0,0.010613568224244994,0.09090909090909091,0.7272727272727273,0.18181818181818177
0.0,0.007544668623332647,0.0,0.007464971923242267,0.0,0.010613568224244639,0.18181818181818182,0.7272727272727273,0.09090909090909083
0.0,0.007760273973966735,0.0,0.007677433267037631,0.0,0.010916264641389084,0.2727272727272727,0.7272727272727273,0.0
0.0,0.00837384826088934,0.0,0.008282180198163033,0.0,0.011777769038796918,0.0,0.8181818181818182,0.18181818181818177
0.0,0.00827474597427845,0.0,0.008184492712278215,0.0,0.011638614260133061,0.09090909090909091,0.8181818181818182,0.09090909090909083
0.0,0.009128014283342159,0.0,0.009025697305742165,0.0,0.012836816451588759,0.0,0.9090909090909092,0.09090909090909083
0.0,0.009990985053162761,0.0,0.009876694316922669,0.0,0.01404880325730467,0.0,1.0,0.0
