true_mean,true_std,est_mean,est_std,error_mean,error_std,ice_length_scale,ice_gmsl_target_std,net_ice_thickness_change,odt_length_scale,odt_standard_deviation,altimetry_error_length_scale,altimetry_error_amplitude,altimetry_range
0.5381202654348995,0.0049433178923011314,0.5665960672338881,0.007398488945465887,0.028475801798988565,0.00889797900989463,636800.0,0.005,-15.0,63680.0,0.16,31840.0,0.03,66
0.5381202654348995,0.0049433178923011314,0.5771277711244457,0.008659124620903227,0.03900750568954614,0.009970798914062851,636800.0,0.005,-15.0,63680.0,0.16,31840.0,0.03,55
0.5381202654348995,0.0049433178923011314,0.5574181637313642,0.005119406985403549,0.019297898296464666,0.007116510357369203,636800.0,0.005,-15.0,63680.0,0.16,31840.0,0.003,77
0.5381202654348995,0.0049433178923011314,0.5665960672338881,0.00570485122036386,0.028475801798988565,0.007548623664671033,636800.0,0.005,-15.0,63680.0,0.16,31840.0,0.003,66
0.5381202654348995,0.0049433178923011314,0.5771277711244457,0.007156323643365894,0.03900750568954614,0.008697664046911802,636800.0,0.005,-15.0,63680.0,0.16,31840.0,0.003,55
0.5381202654348995,0.0049433178923011314,0.5574181637313642,0.005103603286446613,0.019297898296464666,0.0071051501243656464,636800.0,0.005,-15.0,63680.0,0.16,31840.0,0.0015,77
0.5381202654348995,0.0049433178923011314,0.5665960672338881,0.005690097000628819,0.028475801798988565,0.007537479397047104,636800.0,0.005,-15.0,63680.0,0.16,31840.0,0.0015,66
0.5381202654348995,0.0049433178923011314,0.5771277711244457,0.007143732322061493,0.03900750568954614,0.008687307020798252,636800.0,0.005,-15.0,63680.0,0.16,31840.0,0.0015,55
0.5381202654348995,0.0049433178923011314,0.5574181637313642,0.00672310880523182,0.019297898296464666,0.008344853730972768,636800.0,0.005,-15.0,63680.0,0.08,31840.0,0.03,77
0.5381202654348995,0.0049433178923011314,0.5665960672338881,0.006943562571379245,0.028475801798988565,0.008523464845179057,636800.0,0.005,-15.0,63680.0,0.08,31840.0,0.03,66
0.5381202654348995,0.0049433178923011314,0.5771277711244457,0.0074221362231347955,0.03900750568954614,0.008917650918213503,636800.0,0.005,-15.0,63680.0,0.08,31840.0,0.03,55
0.5381202654348995,0.0049433178923011314,0.5574181637313642,0.004886111979206969,0.019297898296464666,0.00695057422503309,636800.0,0.005,-15.0,63680.0,0.08,31840.0,0.003,77
0.5381202654348995,0.0049433178923011314,0.5665960672338881,0.0051010538080836125,0.028475801798988565,0.0071033190648674095,636800.0,0.005,-15.0,63680.0,0.08,31840.0,0.003,66
0.5381202654348995,0.0049433178923011314,0.5771277711244457,0.005596484164458554,0.03900750568954614,0.0074670627951946315,636800.0,0.005,-15.0,63680.0,0.08,31840.0,0.003,55
0.5381202654348995,0.0049433178923011314,0.5574181637313642,0.004869551200735019,0.019297898296464666,0.006938942331575063,636800.0,0.005,-15.0,63680.0,0.08,31840.0,0.0015,77
0.5381202654348995,0.0049433178923011314,0.5665960672338881,0.00508454780516836,0.028475801798988565,0.007091475034672751,636800.0,0.005,-15.0,63680.0,0.08,31840.0,0.0015,66
0.5381202654348995,0.0049433178923011314,0.5771277711244457,0.005580374396373781,0.03900750568954614,0.0074549963238118725,636800.0,0.005,-15.0,63680.0,0.08,31840.0,0.0015,55
0.5381202654348995,0.0049433178923011314,0.5574181637313642,0.0066655752637012275,0.019297898296464666,0.008298571285493075,636800.0,0.005,-15.0,63680.0,0.008,31840.0,0.03,77
0.5381202654348995,0.0049433178923011314,0.5665960672338881,0.006786748161660036,0.028475801798988565,0.008396210001788924,636800.0,0.005,-15.0,63680.0,0.008,31840.0,0.03,66
